CPU_capacity_provisioned_MHZ,CPU_cores,CPU_usage_%,CPU_usage_MHZ,Disk_read_throughput_KB_per_s,Disk_write_throughput_KB_per_s,Memory_capacity_provisioned_KB,Memory_usage_KB,Network_received_throughput_KB_per_s,Network_transmitted_throughput_KB_per_s,Timestamp_ms
2925.99956,1.0,1.2666666666666666,37.06266109333333,0.0,0.7333333333333333,260352.0,57320.53333333333,43.86666666666667,43.86666666666667,1376325047.0
2925.99956,1.0,1.5333333333333334,44.86532658666667,0.0,0.6666666666666666,260352.0,24988.0,45.4,45.2,1376325347.0
2925.99956,1.0,1.1333333333333333,33.16132834666667,0.0,0.6666666666666666,260352.0,20794.666666666668,22.466666666666665,22.4,1376325647.0
2925.99956,1.0,1.6,46.81599296,0.0,1.3333333333333333,260352.0,75320.0,11.866666666666667,11.8,1376325947.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,37048.0,12.066666666666666,11.933333333333334,1376326247.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,25513.066666666666,31.2,31.133333333333333,1376326547.0
2925.99956,1.0,1.6,46.81599296,0.0,1.2666666666666666,260352.0,51029.6,10.333333333333334,10.266666666666667,1376326847.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,37745.6,24.066666666666663,23.933333333333334,1376327147.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,25163.733333333334,5.666666666666667,5.533333333333333,1376327447.0
2925.99956,1.0,1.2,35.111994720000006,0.0,1.2666666666666666,260352.0,29707.466666666667,13.0,12.866666666666667,1376327747.0
2925.99956,1.0,1.4,40.96399384,0.0,0.6666666666666666,260352.0,61690.4,6.466666666666667,6.466666666666667,1376328047.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,27260.8,4.866666666666666,4.733333333333333,1376328347.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,20445.6,3.1333333333333333,3.0,1376328647.0
2925.99956,1.0,1.8,52.667992080000005,0.0,1.2,260352.0,46310.66666666666,10.2,10.133333333333333,1376328947.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,37221.6,6.933333333333334,6.933333333333334,1376329247.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.7333333333333333,260352.0,24639.2,17.533333333333335,17.4,1376329547.0
2925.99956,1.0,1.6,46.81599296,0.0,1.2666666666666666,260352.0,36348.8,3.733333333333333,3.6,1376329847.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,48232.8,16.333333333333332,16.266666666666666,1376330147.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,23590.4,3.0,3.0,1376330447.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,20444.8,4.466666666666667,4.466666666666667,1376330747.0
2925.99956,1.0,1.6,46.81599296,0.0,1.2666666666666666,260352.0,54349.333333333336,6.133333333333334,6.0,1376331047.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.7333333333333333,260352.0,38096.53333333333,9.8,9.8,1376331347.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,22542.4,0.7333333333333333,0.7333333333333333,1376331647.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,24464.533333333333,3.333333333333333,3.333333333333333,1376331947.0
2925.99956,1.0,1.6666666666666663,48.76665933333334,0.0,1.2666666666666666,260352.0,64311.73333333333,2.6666666666666665,2.6666666666666665,1376332247.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,41766.13333333333,0.2666666666666666,0.2666666666666666,1376332547.0
2925.99956,1.0,1.1333333333333333,33.16132834666667,0.0,0.6666666666666666,260352.0,24639.2,1.3333333333333333,1.2,1376332847.0
2925.99956,1.0,1.6,46.81599296,0.0,1.2666666666666666,260352.0,41066.66666666666,4.266666666666667,4.2,1376333147.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,39320.0,4.266666666666667,4.266666666666667,1376333447.0
2925.99956,1.0,1.0666666666666669,31.21066197333333,0.0,0.6666666666666666,260352.0,23766.13333333333,106.26666666666668,106.13333333333334,1376333747.0
2925.99956,1.0,1.1333333333333333,33.16132834666667,0.0,0.6666666666666666,260352.0,24813.866666666665,1.5333333333333334,1.4666666666666666,1376334047.0
2925.99956,1.0,1.8666666666666665,54.618658453333325,0.0,1.3333333333333333,260352.0,40193.066666666666,62.13333333333333,62.06666666666667,1376334347.0
2925.99956,1.0,1.8666666666666665,54.618658453333325,0.0,0.6666666666666666,260352.0,53999.46666666667,115.73333333333332,115.6,1376334647.0
2925.99956,1.0,1.6,46.81599296,0.0,1.2,260352.0,30755.733333333334,30.53333333333333,30.53333333333333,1376335247.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.7333333333333333,260352.0,64311.2,15.266666666666667,15.266666666666667,1376335547.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,29357.866666666665,2.6666666666666665,2.6,1376335847.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,23940.266666666663,2.4,2.4,1376336147.0
2925.99956,1.0,1.6,46.81599296,0.0,1.2666666666666666,260352.0,52077.333333333336,0.4,0.3333333333333333,1376336447.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.7333333333333333,260352.0,55048.0,8.333333333333334,8.266666666666667,1376336747.0
2925.99956,1.0,1.2,35.111994720000006,0.0,0.6666666666666666,260352.0,29008.8,83.46666666666667,83.4,1376337047.0
2925.99956,1.0,1.6,46.81599296,0.0,1.2666666666666666,260352.0,31978.666666666668,5.533333333333333,5.533333333333333,1376337347.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,49280.8,0.8666666666666667,0.8,1376337647.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,24115.2,0.6,0.5333333333333333,1376337947.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,23939.733333333334,1.0666666666666669,0.9333333333333332,1376338248.0
2925.99956,1.0,1.6,46.81599296,0.0,1.3333333333333333,260352.0,37222.4,6.666666666666667,6.666666666666667,1376338548.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,69552.8,11.8,11.733333333333333,1376338848.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,27434.666666666668,1.4666666666666666,1.4,1376339148.0
2925.99956,1.0,1.6,46.81599296,0.0,1.2666666666666666,260352.0,39494.4,5.733333333333333,5.666666666666667,1376339448.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,44561.86666666667,1.7333333333333334,1.7333333333333334,1376339748.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,24464.533333333333,1.3333333333333333,1.3333333333333333,1376340048.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.7333333333333333,260352.0,24987.733333333334,7.666666666666667,7.533333333333333,1376340348.0
2925.99956,1.0,1.5333333333333334,44.86532658666667,0.0,1.3333333333333333,260352.0,36523.2,1.0,1.0666666666666669,1376340648.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,44388.26666666667,1.6,1.4666666666666666,1376340948.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,23940.533333333333,3.8666666666666663,3.8,1376341248.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,22717.066666666666,0.4,0.4,1376341548.0
2925.99956,1.0,1.6,46.81599296,0.0,1.2666666666666666,260352.0,60639.73333333333,1.1333333333333333,1.1333333333333333,1376341848.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.7333333333333333,260352.0,44212.8,0.2666666666666666,0.2666666666666666,1376342148.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,26212.0,0.2,0.2,1376342448.0
2925.99956,1.0,1.3333333333333337,39.013327466666674,0.0,1.2,260352.0,29532.0,0.0,0.0,1376342748.0
2925.99956,1.0,1.2666666666666666,37.06266109333333,0.0,0.6666666666666666,260352.0,65534.13333333333,0.1333333333333333,0.1333333333333333,1376343048.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,30232.0,0.2666666666666666,0.2666666666666666,1376343348.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,22367.733333333334,0.2666666666666666,0.2666666666666666,1376343648.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.7333333333333333,260352.0,22018.666666666668,0.0666666666666666,0.0666666666666666,1376343948.0
2925.99956,1.0,1.6,46.81599296,0.0,1.2,260352.0,56271.46666666667,0.0666666666666666,0.0666666666666666,1376344248.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,41941.066666666666,0.0666666666666666,0.0666666666666666,1376344548.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,22717.066666666666,0.4666666666666667,0.4666666666666667,1376344848.0
2925.99956,1.0,1.6,46.81599296,0.0,1.2666666666666666,260352.0,37222.4,0.1333333333333333,0.1333333333333333,1376345148.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,52951.2,0.0,0.0,1376345448.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.7333333333333333,260352.0,24639.2,0.8,0.8,1376345748.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,21493.866666666665,0.0666666666666666,0.0666666666666666,1376346048.0
2925.99956,1.0,1.6,46.81599296,0.0,1.2,260352.0,38270.93333333333,0.0,0.0,1376346348.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,63960.8,2.8666666666666667,2.8666666666666667,1376346648.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,27784.8,0.6,0.6,1376346948.0
2925.99956,1.0,1.3333333333333337,39.013327466666674,0.0,1.4666666666666666,260352.0,21843.2,0.3333333333333333,0.3333333333333333,1376347248.0
2925.99956,1.0,1.4,40.96399384,0.0,0.7333333333333333,260352.0,55397.6,0.2666666666666666,0.2666666666666666,1376347548.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,28658.666666666668,0.0,0.0,1376347848.0
2925.99956,1.0,1.6,46.81599296,0.0,1.4666666666666666,260352.0,40367.46666666667,2.6,2.6,1376348148.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.5333333333333333,260352.0,56621.333333333336,9.333333333333334,9.333333333333334,1376348448.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.4666666666666667,260352.0,24814.666666666668,1.2,1.0666666666666669,1376348749.0
2925.99956,1.0,1.6,46.81599296,0.0,1.0666666666666669,260352.0,31979.466666666667,0.5333333333333333,0.5333333333333333,1376349049.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.5333333333333333,260352.0,68853.86666666667,0.8666666666666667,0.8,1376349349.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.4666666666666667,260352.0,33202.666666666664,4.066666666666666,4.0,1376349649.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,26211.733333333334,5.866666666666666,6.0,1376349949.0
2925.99956,1.0,1.4,40.96399384,0.0,1.2666666666666666,260352.0,25861.866666666665,4.0,4.0,1376350249.0
2925.99956,1.0,1.2,35.111994720000006,0.0,0.6666666666666666,260352.0,63436.26666666667,2.0,2.0,1376350549.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,29357.866666666665,0.0,0.0,1376350849.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.8,260352.0,20970.13333333333,0.0,0.0,1376351149.0
2925.99956,1.0,1.6,46.81599296,0.0,1.3333333333333333,260352.0,44912.53333333333,0.1333333333333333,0.1333333333333333,1376351449.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.3333333333333333,260352.0,52602.13333333333,2.7333333333333334,2.7333333333333334,1376351749.0
2925.99956,1.0,1.1333333333333333,33.16132834666667,0.0,0.3333333333333333,260352.0,26037.6,47.8,47.8,1376352049.0
2925.99956,1.0,1.4,40.96399384,0.0,0.3333333333333333,260352.0,27785.33333333333,56.266666666666666,56.2,1376352349.0
2925.99956,1.0,1.6,46.81599296,0.0,1.2,260352.0,39843.73333333333,5.2,5.2,1376352649.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.8,260352.0,60290.4,1.5333333333333334,1.5333333333333334,1376352949.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,29357.6,0.0666666666666666,0.0666666666666666,1376353249.0
2925.99956,1.0,1.5333333333333334,44.86532658666667,0.0,1.5333333333333334,260352.0,43514.66666666666,0.7333333333333333,0.7333333333333333,1376353549.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,49281.6,3.8,3.733333333333333,1376353849.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,24289.866666666665,3.8,3.8,1376354149.0
2925.99956,1.0,1.6,46.81599296,0.0,1.2,260352.0,55747.73333333333,4.6,4.6,1376354449.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.8,260352.0,42465.6,1.3333333333333333,1.3333333333333333,1376354749.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,20444.8,1.0,1.0,1376355049.0
2925.99956,1.0,1.0,29.259995600000003,0.0,1.0,260352.0,21318.93333333333,0.0,0.0,1376355349.0
2925.99956,1.0,1.6,46.81599296,0.0,0.9333333333333332,260352.0,69554.66666666667,0.0666666666666666,0.0666666666666666,1376355649.0
2925.99956,1.0,1.0666666666666669,31.21066197333333,0.0,0.6666666666666666,260352.0,33727.46666666667,0.0,0.0,1376355949.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,26562.13333333333,0.0666666666666666,0.0,1376356249.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.8,260352.0,22716.8,0.2666666666666666,0.2666666666666666,1376356549.0
2925.99956,1.0,1.6,46.81599296,0.0,1.2666666666666666,260352.0,58194.4,0.0,0.0,1376356849.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,29358.666666666668,0.4,0.3333333333333333,1376357149.0
2925.99956,1.0,1.4,40.96399384,0.0,1.2666666666666666,260352.0,32504.266666666663,0.0,0.0,1376357449.0
2925.99956,1.0,1.2,35.111994720000006,0.0,0.6666666666666666,260352.0,60116.8,0.6,0.6,1376357749.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,28833.6,0.1333333333333333,0.1333333333333333,1376358049.0
2925.99956,1.0,1.6,46.81599296,0.0,1.3333333333333333,260352.0,34426.4,0.4,0.3333333333333333,1376358349.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.4666666666666667,260352.0,62388.0,0.2666666666666666,0.2666666666666666,1376358649.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.3333333333333333,260352.0,26562.13333333333,0.9333333333333332,0.9333333333333332,1376358949.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6,260352.0,23241.866666666665,0.0666666666666666,0.0666666666666666,1376359250.0
2925.99956,1.0,1.6,46.81599296,0.0,1.2,260352.0,32503.466666666667,0.5333333333333333,0.5333333333333333,1376359550.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.5333333333333333,260352.0,64661.066666666666,0.0,0.0,1376359850.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.5333333333333333,260352.0,32853.333333333336,0.8666666666666667,0.8666666666666667,1376360150.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.3333333333333333,260352.0,21318.93333333333,0.0,0.0,1376360450.0
2925.99956,1.0,1.6,46.81599296,0.0,0.9333333333333332,260352.0,32329.866666666665,0.3333333333333333,0.3333333333333333,1376360750.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.3333333333333333,260352.0,68680.0,0.0,0.0,1376361050.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.3333333333333333,260352.0,28834.4,1.4,1.4,1376361350.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.4,260352.0,22541.6,0.0666666666666666,0.0666666666666666,1376361650.0
2925.99956,1.0,1.4666666666666666,42.914660213333335,0.0,1.2,260352.0,26911.466666666667,0.6,0.6,1376361950.0
2925.99956,1.0,1.2,35.111994720000006,0.0,0.4,260352.0,59242.4,0.3333333333333333,0.3333333333333333,1376362250.0
2925.99956,1.0,1.1333333333333333,33.16132834666667,0.0,0.6666666666666666,260352.0,26736.8,103.06666666666666,102.86666666666666,1376362550.0
2925.99956,1.0,1.0666666666666669,31.21066197333333,0.0,0.6666666666666666,260352.0,25337.066666666666,0.1333333333333333,0.1333333333333333,1376362849.0
2925.99956,1.0,1.6,46.81599296,0.0,1.2,260352.0,56795.73333333333,0.3333333333333333,0.2,1376363149.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.4,260352.0,28834.4,0.4,0.3333333333333333,1376363449.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.5333333333333333,260352.0,23067.2,0.8666666666666667,0.8,1376363749.0
2925.99956,1.0,1.6,46.81599296,0.0,1.0,260352.0,33377.86666666667,0.4666666666666667,0.4666666666666667,1376364049.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.4666666666666667,260352.0,62039.46666666667,0.1333333333333333,0.1333333333333333,1376364349.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.3333333333333333,260352.0,28659.466666666667,0.0,0.0,1376364650.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.3333333333333333,260352.0,23065.866666666665,0.2666666666666666,0.2,1376364950.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.4666666666666667,260352.0,20969.33333333333,0.4666666666666667,0.4666666666666667,1376365250.0
2925.99956,1.0,1.6,46.81599296,0.0,1.3333333333333333,260352.0,52252.8,0.1333333333333333,0.1333333333333333,1376365550.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,33027.2,0.0666666666666666,0.0666666666666666,1376365850.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,25862.4,0.0666666666666666,0.0666666666666666,1376366150.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,24464.266666666663,0.0,0.0,1376366450.0
2925.99956,1.0,1.6,46.81599296,0.0,1.2666666666666666,260352.0,62038.93333333333,0.6,0.5333333333333333,1376366750.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,38271.73333333333,0.3333333333333333,0.3333333333333333,1376367050.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.8,260352.0,20794.4,0.6,0.6,1376367350.0
2925.99956,1.0,1.5333333333333334,44.86532658666667,0.0,1.2666666666666666,260352.0,50678.93333333333,0.2,0.2,1376367650.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,51202.93333333333,0.0,0.0,1376367950.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,27084.533333333333,0.0,0.0,1376368250.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,26212.0,0.1333333333333333,0.1333333333333333,1376368550.0
2925.99956,1.0,1.6,46.81599296,0.0,1.0,260352.0,74097.6,0.0666666666666666,0.0666666666666666,1376368850.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.5333333333333333,260352.0,38271.2,0.1333333333333333,0.1333333333333333,1376369150.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.3333333333333333,260352.0,22192.266666666663,0.0666666666666666,0.0666666666666666,1376369450.0
2925.99956,1.0,1.6,46.81599296,0.0,1.0666666666666669,260352.0,43339.2,0.3333333333333333,0.3333333333333333,1376369750.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.3333333333333333,260352.0,42988.8,0.4666666666666667,0.4666666666666667,1376370050.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.3333333333333333,260352.0,19920.8,3.733333333333333,3.6666666666666665,1376370350.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.4,260352.0,18348.0,5.533333333333333,5.4,1376370650.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,21492.8,3.066666666666667,3.0,1376370950.0
2925.99956,1.0,1.6,46.81599296,0.0,1.0666666666666669,260352.0,38270.4,2.0,1.9333333333333331,1376371250.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.3333333333333333,260352.0,44561.6,1.8666666666666667,1.8666666666666667,1376371550.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6,260352.0,24114.4,7.866666666666666,7.8,1376371850.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,19396.8,1.7333333333333334,1.7333333333333334,1376372150.0
2925.99956,1.0,1.6,46.81599296,0.0,1.2666666666666666,260352.0,57844.53333333333,7.066666666666666,7.066666666666666,1376372450.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.8,260352.0,44562.66666666666,4.2,4.2,1376372750.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,24289.066666666666,0.7333333333333333,0.7333333333333333,1376373050.0
2925.99956,1.0,1.6,46.81599296,0.0,1.3333333333333333,260352.0,38446.13333333333,0.6666666666666666,0.6666666666666666,1376373350.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,47882.93333333333,4.666666666666667,4.666666666666667,1376373651.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,21493.866666666665,6.866666666666666,6.8,1376373951.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,22192.8,2.4,2.4,1376374251.0
2925.99956,1.0,1.6,46.81599296,0.0,1.4666666666666666,260352.0,46310.13333333333,9.066666666666666,8.933333333333334,1376374551.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,58544.26666666667,18.866666666666667,18.866666666666667,1376374851.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,27959.2,20.73333333333333,20.73333333333333,1376375151.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,26212.533333333333,9.333333333333334,9.333333333333334,1376375451.0
2925.99956,1.0,1.6,46.81599296,0.0,1.2666666666666666,260352.0,59242.4,15.733333333333333,15.666666666666666,1376375751.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,39668.8,8.6,8.6,1376376051.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.8,260352.0,27609.866666666665,10.933333333333334,10.866666666666667,1376376351.0
2925.99956,1.0,1.6,46.81599296,0.0,1.2666666666666666,260352.0,30232.266666666663,16.6,16.6,1376376651.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,62737.066666666666,25.0,24.866666666666667,1376376951.0
2925.99956,1.0,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,30232.0,35.266666666666666,35.2,1376377251.0
