CPU_capacity_provisioned_MHZ,CPU_cores,CPU_usage_%,CPU_usage_MHZ,Disk_read_throughput_KB_per_s,Disk_write_throughput_KB_per_s,Memory_capacity_provisioned_KB,Memory_usage_KB,Network_received_throughput_KB_per_s,Network_transmitted_throughput_KB_per_s,Timestamp_ms
2925.99934,1.0,0.6,17.555996039999997,0.0,7.133333333333334,2097152.0,183149.86666666667,0.0,0.0666666666666666,1376320246.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0666666666666666,7.533333333333333,2097152.0,171965.33333333334,0.0,0.1333333333333333,1376320546.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0,7.333333333333333,2097152.0,178955.2,0.0,0.1333333333333333,1376320846.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0666666666666666,7.2,2097152.0,232082.9333333333,0.0,0.0666666666666666,1376321146.0
2925.99934,1.0,0.6,17.555996039999997,0.0,7.066666666666666,2097152.0,212508.53333333333,0.0,0.0666666666666666,1376321446.0
2925.99934,1.0,0.8,23.40799472,0.0666666666666666,7.6,2097152.0,173363.46666666667,0.0,0.2,1376321746.0
2925.99934,1.0,0.7333333333333333,21.45732849333333,0.0,7.133333333333334,2097152.0,199926.13333333333,0.0,0.0666666666666666,1376323247.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0666666666666666,7.666666666666667,2097152.0,181751.46666666667,0.0,0.0666666666666666,1376323547.0
2925.99934,1.0,0.7333333333333333,21.45732849333333,0.0,7.133333333333334,2097152.0,216702.9333333333,0.0,0.1333333333333333,1376323847.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.4,2097152.0,185946.13333333333,0.0,0.0666666666666666,1376324147.0
2925.99934,1.0,0.7333333333333333,21.45732849333333,0.0666666666666666,7.533333333333333,2097152.0,152392.26666666666,0.0,0.0666666666666666,1376324447.0
2925.99934,1.0,0.7333333333333333,21.45732849333333,0.0,7.333333333333333,2097152.0,209712.26666666663,0.0,0.0666666666666666,1376324747.0
2925.99934,1.0,0.4666666666666666,13.654663586666665,0.0666666666666666,7.066666666666666,2097152.0,197131.2,0.0,0.1333333333333333,1376325047.0
2925.99934,1.0,0.4666666666666666,13.654663586666665,0.0666666666666666,7.466666666666667,2097152.0,213906.66666666663,0.0,0.1333333333333333,1376325647.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.266666666666667,2097152.0,170566.4,0.0,0.1333333333333333,1376325947.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0,7.866666666666666,2097152.0,199925.86666666667,0.0,0.1333333333333333,1376326847.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.2,2097152.0,183149.3333333333,0.0,0.1333333333333333,1376327147.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0,7.333333333333333,2097152.0,164974.93333333332,0.0,0.1333333333333333,1376327447.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.266666666666667,2097152.0,194334.13333333333,0.0,0.1333333333333333,1376327747.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.533333333333333,2097152.0,188741.6,0.0,0.1333333333333333,1376328047.0
2925.99934,1.0,0.4666666666666666,13.654663586666665,0.0666666666666666,7.333333333333333,2097152.0,197130.66666666663,0.0,0.1333333333333333,1376328647.0
2925.99934,1.0,0.7333333333333333,21.45732849333333,0.0666666666666666,7.266666666666667,2097152.0,171965.33333333334,0.0,0.0666666666666666,1376329247.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.266666666666667,2097152.0,187344.26666666663,0.0,0.0666666666666666,1376329547.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0666666666666666,7.8,2097152.0,220897.06666666668,0.0,0.0666666666666666,1376330147.0
2925.99934,1.0,0.6,17.555996039999997,0.0,7.466666666666667,2097152.0,192935.2,0.0,0.1333333333333333,1376330447.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,8.066666666666666,2097152.0,185945.3333333333,0.0,0.0666666666666666,1376330747.0
2925.99934,1.0,0.3333333333333333,9.753331133333331,0.0,7.333333333333333,2097152.0,199926.13333333333,0.0,0.0666666666666666,1376331047.0
2925.99934,1.0,0.4666666666666666,13.654663586666665,0.0666666666666666,7.6,2097152.0,180352.8,0.0,0.0666666666666666,1376331347.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.466666666666667,2097152.0,208315.2,0.0,0.0666666666666666,1376331647.0
2925.99934,1.0,0.7333333333333333,21.45732849333333,0.0,7.466666666666667,2097152.0,190140.0,0.0,0.1333333333333333,1376331947.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.466666666666667,2097152.0,209712.53333333333,0.0,0.0666666666666666,1376332247.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0666666666666666,7.866666666666666,2097152.0,218101.86666666667,0.0,0.1333333333333333,1376332547.0
2925.99934,1.0,0.7333333333333333,21.45732849333333,0.0,7.266666666666667,2097152.0,169168.53333333333,0.0,0.0666666666666666,1376332847.0
2925.99934,1.0,0.7333333333333333,21.45732849333333,0.1333333333333333,7.4,2097152.0,178955.46666666667,0.0,0.0666666666666666,1376333147.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.6,2097152.0,222296.0,0.0,0.1333333333333333,1376333747.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0,7.4,2097152.0,180353.06666666668,0.0,0.1333333333333333,1376334047.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.4,2097152.0,127226.13333333332,0.0,0.1333333333333333,1376334347.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.6,2097152.0,160779.73333333334,0.0,0.1333333333333333,1376334647.0
2925.99934,1.0,0.4666666666666666,13.654663586666665,0.0,7.466666666666667,2097152.0,188741.6,0.0,0.0666666666666666,1376334947.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0666666666666666,7.133333333333334,2097152.0,177557.06666666668,0.0,0.0666666666666666,1376335247.0
2925.99934,1.0,0.6,17.555996039999997,0.0,7.466666666666667,2097152.0,205519.2,0.0,0.1333333333333333,1376335547.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.333333333333333,2097152.0,190138.4,0.0,0.0666666666666666,1376335847.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0,7.666666666666667,2097152.0,243267.2,0.0,0.2,1376336147.0
2925.99934,1.0,0.4,11.70399736,0.0666666666666666,7.333333333333333,2097152.0,222295.2,0.0,0.1333333333333333,1376336447.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.466666666666667,2097152.0,213906.4,0.0,0.0666666666666666,1376336747.0
2925.99934,1.0,0.7333333333333333,21.45732849333333,0.0666666666666666,7.733333333333333,2097152.0,209712.8,0.0,0.0666666666666666,1376337347.0
2925.99934,1.0,0.6,17.555996039999997,0.0,7.466666666666667,2097152.0,234878.4,0.0,0.0666666666666666,1376337647.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0666666666666666,7.866666666666666,2097152.0,184548.0,0.0,0.0666666666666666,1376337947.0
2925.99934,1.0,0.6,17.555996039999997,0.0,7.2,2097152.0,197130.4,0.0,0.1333333333333333,1376338248.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0666666666666666,7.266666666666667,2097152.0,188741.6,0.0,0.1333333333333333,1376338548.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0,7.2,2097152.0,192936.0,0.0,0.1333333333333333,1376338848.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.666666666666667,2097152.0,226490.4,0.0,0.1333333333333333,1376339148.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.066666666666666,2097152.0,201324.0,0.0,0.1333333333333333,1376339448.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0,7.8,2097152.0,226490.4,0.0,0.2,1376339748.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.466666666666667,2097152.0,176160.0,0.0,0.1333333333333333,1376340048.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0666666666666666,7.266666666666667,2097152.0,199926.9333333333,0.0,0.1333333333333333,1376340948.0
2925.99934,1.0,0.6,17.555996039999997,0.0,7.4,2097152.0,272628.0,0.0,0.1333333333333333,1376341248.0
2925.99934,1.0,0.7333333333333333,21.45732849333333,0.0666666666666666,7.4,2097152.0,188740.8,0.0,0.1333333333333333,1376341548.0
2925.99934,1.0,0.4,11.70399736,0.0666666666666666,7.466666666666667,2097152.0,201323.2,0.0,0.1333333333333333,1376341848.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.2,2097152.0,150993.6,0.0,0.1333333333333333,1376342148.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.333333333333333,2097152.0,134216.8,0.0,0.1333333333333333,1376342448.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0,7.133333333333334,2097152.0,150993.6,0.0,0.1333333333333333,1376342748.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.333333333333333,2097152.0,176159.2,0.0,0.1333333333333333,1376343048.0
2925.99934,1.0,0.6,17.555996039999997,0.0,7.733333333333333,2097152.0,230684.8,0.0,0.2,1376343348.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.066666666666666,2097152.0,152392.53333333333,0.0,0.1333333333333333,1376343648.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.333333333333333,2097152.0,176160.0,0.0,0.1333333333333333,1376343948.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.066666666666666,2097152.0,169168.53333333333,0.0,0.1333333333333333,1376344548.0
2925.99934,1.0,0.6,17.555996039999997,0.0,8.2,2097152.0,209712.8,0.0,0.0666666666666666,1376344848.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.333333333333333,2097152.0,159382.4,0.0,0.0666666666666666,1376345148.0
2925.99934,1.0,0.6,17.555996039999997,0.0,7.2,2097152.0,164974.13333333333,0.0,0.0666666666666666,1376345448.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.266666666666667,2097152.0,176159.2,0.0,0.0666666666666666,1376345748.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.266666666666667,2097152.0,159381.6,0.0,0.0666666666666666,1376346048.0
2925.99934,1.0,0.8,23.40799472,0.0666666666666666,7.466666666666667,2097152.0,176158.4,0.0,0.1333333333333333,1376346648.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0666666666666666,7.933333333333334,2097152.0,226489.6,0.0,0.2,1376346948.0
2925.99934,1.0,0.7333333333333333,21.45732849333333,0.0,7.0,2097152.0,184548.0,0.0,0.1333333333333333,1376347248.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0,7.266666666666667,2097152.0,176159.2,0.0,0.0666666666666666,1376347548.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.466666666666667,2097152.0,226489.6,0.0,0.0666666666666666,1376348148.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0,7.733333333333333,2097152.0,180353.6,0.0,0.0666666666666666,1376348448.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.066666666666666,2097152.0,230684.0,0.0,0.0666666666666666,1376348749.0
2925.99934,1.0,0.6,17.555996039999997,0.0,7.133333333333334,2097152.0,205518.4,0.0,0.1333333333333333,1376349049.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0666666666666666,7.666666666666667,2097152.0,192936.8,0.0,0.0666666666666666,1376349349.0
2925.99934,1.0,0.6,17.555996039999997,0.0,7.266666666666667,2097152.0,192936.8,0.0,0.0666666666666666,1376349649.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.333333333333333,2097152.0,171964.8,0.0,0.0666666666666666,1376349949.0
2925.99934,1.0,0.4666666666666666,13.654663586666665,0.0666666666666666,7.4,2097152.0,192936.8,0.0,0.0666666666666666,1376350249.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0,8.066666666666666,2097152.0,222295.2,0.0,0.1333333333333333,1376350549.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.466666666666667,2097152.0,209713.6,0.0,0.0666666666666666,1376350849.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0,7.0,2097152.0,197129.6,0.0,0.0666666666666666,1376351149.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0,7.533333333333333,2097152.0,197129.6,0.0,0.1333333333333333,1376351749.0
2925.99934,1.0,0.7333333333333333,21.45732849333333,0.0666666666666666,8.466666666666667,2097152.0,167771.2,0.0,0.1333333333333333,1376352049.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.2,2097152.0,204120.8,0.0,0.0666666666666666,1376352349.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0,7.466666666666667,2097152.0,180352.0,0.0,0.0666666666666666,1376352649.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0666666666666666,7.266666666666667,2097152.0,138411.2,0.0,0.1333333333333333,1376352949.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.266666666666667,2097152.0,155186.93333333332,0.0,0.1333333333333333,1376353249.0
2925.99934,1.0,0.4666666666666666,13.654663586666665,0.0666666666666666,8.133333333333333,2097152.0,227888.53333333333,0.0,0.2,1376353849.0
2925.99934,1.0,0.6,17.555996039999997,0.0,7.466666666666667,2097152.0,201324.8,0.0,0.2,1376354149.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.0,2097152.0,180353.6,0.0,0.1333333333333333,1376354449.0
2925.99934,1.0,0.6,17.555996039999997,0.0,7.6,2097152.0,188742.4,0.0,0.1333333333333333,1376354749.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0,6.733333333333333,2097152.0,206916.53333333333,0.0,0.0666666666666666,1376355349.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.2,2097152.0,253054.13333333333,0.0,0.1333333333333333,1376355649.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0666666666666666,7.8,2097152.0,202722.13333333333,0.0,0.1333333333333333,1376355949.0
2925.99934,1.0,0.3333333333333333,9.753331133333331,0.0,7.133333333333334,2097152.0,166372.0,0.0,0.0666666666666666,1376356249.0
2925.99934,1.0,0.4666666666666666,13.654663586666665,0.0666666666666666,8.333333333333334,2097152.0,171965.6,0.0,0.0666666666666666,1376356549.0
2925.99934,1.0,0.6,17.555996039999997,0.0,7.0,2097152.0,162178.66666666666,0.0,0.0666666666666666,1376356849.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.333333333333333,2097152.0,174761.86666666667,0.0,0.0666666666666666,1376357149.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.4,2097152.0,183150.66666666663,0.0,0.0666666666666666,1376357449.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0,8.2,2097152.0,233480.26666666663,0.0,0.1333333333333333,1376357749.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.066666666666666,2097152.0,184546.9333333333,0.0,0.1333333333333333,1376358049.0
2925.99934,1.0,0.4666666666666666,13.654663586666665,0.0666666666666666,7.466666666666667,2097152.0,194333.6,0.0,0.0666666666666666,1376358349.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0666666666666666,7.6,2097152.0,199927.46666666667,0.0,0.0666666666666666,1376358949.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0,7.066666666666666,2097152.0,198528.53333333333,0.0,0.0666666666666666,1376359250.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.533333333333333,2097152.0,205517.6,0.0,0.0666666666666666,1376359550.0
2925.99934,1.0,0.6,17.555996039999997,0.0,7.266666666666667,2097152.0,183149.06666666668,0.0,0.1333333333333333,1376359850.0
2925.99934,1.0,0.4666666666666666,13.654663586666665,0.0666666666666666,7.4,2097152.0,188742.4,0.0,0.1333333333333333,1376360150.0
2925.99934,1.0,0.6,17.555996039999997,0.0,7.266666666666667,2097152.0,199926.9333333333,0.0,0.1333333333333333,1376360450.0
2925.99934,1.0,0.4,11.70399736,0.0666666666666666,7.8,2097152.0,197130.13333333333,0.0,0.0666666666666666,1376360750.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.0,2097152.0,191537.3333333333,0.0,0.1333333333333333,1376361050.0
2925.99934,1.0,0.6,17.555996039999997,0.0,7.733333333333333,2097152.0,192936.53333333333,0.0,0.2,1376361350.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.266666666666667,2097152.0,138411.2,0.0,0.1333333333333333,1376361650.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.4,2097152.0,139808.8,0.0,0.1333333333333333,1376361950.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.6,2097152.0,177556.53333333333,0.0,0.0666666666666666,1376362550.0
2925.99934,1.0,0.6,17.555996039999997,0.0,7.0,2097152.0,227887.7333333333,0.0,0.1333333333333333,1376362849.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.8,2097152.0,176159.73333333334,0.0,0.0666666666666666,1376363149.0
2925.99934,1.0,0.7333333333333333,21.45732849333333,0.0,7.4,2097152.0,208314.9333333333,0.0,0.1333333333333333,1376363449.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.533333333333333,2097152.0,212508.26666666663,0.0,0.1333333333333333,1376363749.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0,7.2,2097152.0,198527.7333333333,0.0,0.0666666666666666,1376364049.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.866666666666666,2097152.0,204120.53333333333,0.0,0.0666666666666666,1376364349.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.8,2097152.0,201325.06666666668,0.0,0.0666666666666666,1376364650.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0,8.0,2097152.0,204121.06666666668,0.0,0.1333333333333333,1376364950.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.666666666666667,2097152.0,197130.4,0.0,0.0666666666666666,1376365250.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.2,2097152.0,157984.53333333333,0.0,0.0666666666666666,1376365550.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0666666666666666,7.333333333333333,2097152.0,202722.13333333333,0.0,0.1333333333333333,1376366150.0
2925.99934,1.0,0.6,17.555996039999997,0.0,7.333333333333333,2097152.0,191537.6,0.0,0.1333333333333333,1376366450.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.6,2097152.0,180353.06666666668,0.0,0.1333333333333333,1376366750.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0,7.666666666666667,2097152.0,166372.8,0.0,0.1333333333333333,1376367050.0
2925.99934,1.0,0.4666666666666666,13.654663586666665,0.0666666666666666,7.4,2097152.0,213906.9333333333,0.0,0.1333333333333333,1376367350.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.6,2097152.0,212509.3333333333,0.0,0.1333333333333333,1376367650.0
2925.99934,1.0,0.7333333333333333,21.45732849333333,0.0,7.4,2097152.0,212509.6,0.0,0.1333333333333333,1376369750.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0666666666666666,7.533333333333333,2097152.0,195732.53333333333,0.0,0.0666666666666666,1376370050.0
2925.99934,1.0,0.4666666666666666,13.654663586666665,0.0666666666666666,7.2,2097152.0,198528.26666666663,0.0,0.1333333333333333,1376370350.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0,8.066666666666666,2097152.0,232082.13333333333,0.0,0.0666666666666666,1376370650.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.8,2097152.0,195731.7333333333,0.0,0.0666666666666666,1376370950.0
2925.99934,1.0,0.6,17.555996039999997,0.0,7.4,2097152.0,211111.7333333333,0.0,0.0666666666666666,1376371250.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0666666666666666,6.933333333333334,2097152.0,183149.06666666668,0.0,0.0666666666666666,1376371550.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0666666666666666,7.666666666666667,2097152.0,236276.53333333333,0.0,0.0666666666666666,1376371850.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.666666666666667,2097152.0,229285.86666666667,0.0,0.1333333333333333,1376372150.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.466666666666667,2097152.0,142605.33333333334,0.0,0.0666666666666666,1376372450.0
2925.99934,1.0,0.6,17.555996039999997,0.0,7.333333333333333,2097152.0,167771.2,0.0,0.0666666666666666,1376372750.0
2925.99934,1.0,0.4666666666666666,13.654663586666665,0.0,7.2,2097152.0,229286.4,0.0,0.1333333333333333,1376373350.0
2925.99934,1.0,0.4666666666666666,13.654663586666665,0.0666666666666666,7.6,2097152.0,180354.4,0.0,0.1333333333333333,1376373651.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.133333333333334,2097152.0,241869.06666666668,0.0,0.1333333333333333,1376373951.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0,7.666666666666667,2097152.0,181751.46666666667,0.0,0.1333333333333333,1376374251.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.4,2097152.0,178955.73333333334,0.0,0.1333333333333333,1376374551.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0,7.333333333333333,2097152.0,188742.13333333333,0.0,0.0666666666666666,1376374851.0
2925.99934,1.0,0.6,17.555996039999997,0.0,7.2,2097152.0,204120.53333333333,0.0,0.0666666666666666,1376375151.0
2925.99934,1.0,0.4,11.70399736,0.0666666666666666,7.733333333333333,2097152.0,192936.0,0.0,0.0666666666666666,1376375451.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0,7.866666666666666,2097152.0,216703.46666666667,0.0,0.1333333333333333,1376375751.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.466666666666667,2097152.0,205518.4,0.0,0.1333333333333333,1376376351.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.866666666666666,2097152.0,237674.66666666663,0.0,0.1333333333333333,1376376951.0
2925.99934,1.0,0.6,17.555996039999997,0.0,8.466666666666667,2097152.0,215304.53333333333,0.0,0.0666666666666666,1376377251.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.2,2097152.0,194334.66666666663,0.0,0.0666666666666666,1376377551.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0,8.4,2097152.0,170566.93333333332,0.0,0.0666666666666666,1376377851.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.333333333333333,2097152.0,199927.2,0.0,0.0666666666666666,1376378151.0
2925.99934,1.0,0.4666666666666666,13.654663586666665,0.0,7.4,2097152.0,160779.73333333334,0.0,0.0666666666666666,1376378451.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.266666666666667,2097152.0,174760.53333333333,0.0,0.0666666666666666,1376378751.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.4,2097152.0,173362.93333333332,0.0,0.0666666666666666,1376379051.0
2925.99934,1.0,0.6,17.555996039999997,0.0,7.8,2097152.0,206917.3333333333,0.0,0.1333333333333333,1376379351.0
2925.99934,1.0,0.7333333333333333,21.45732849333333,0.0666666666666666,7.266666666666667,2097152.0,218101.6,0.0,0.0666666666666666,1376379651.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0666666666666666,7.933333333333334,2097152.0,265637.3333333333,0.0,0.0666666666666666,1376379951.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.533333333333333,2097152.0,253054.13333333333,0.0,0.1333333333333333,1376380551.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0,7.2,2097152.0,220897.06666666668,0.0,0.0666666666666666,1376380851.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.466666666666667,2097152.0,205519.2,0.0,0.1333333333333333,1376381151.0
2925.99934,1.0,0.6,17.555996039999997,0.0,7.266666666666667,2097152.0,153789.6,0.0,0.1333333333333333,1376381451.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.666666666666667,2097152.0,145401.86666666667,0.0,0.1333333333333333,1376381751.0
2925.99934,1.0,0.6,17.555996039999997,0.0,7.133333333333334,2097152.0,211110.66666666663,0.0,0.1333333333333333,1376382051.0
2925.99934,1.0,0.6,17.555996039999997,0.0666666666666666,7.666666666666667,2097152.0,222295.7333333333,0.0,0.1333333333333333,1376382351.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.066666666666666,2097152.0,188742.4,0.0,0.1333333333333333,1376382651.0
2925.99934,1.0,0.6666666666666667,19.506662266666662,0.0,7.866666666666666,2097152.0,188742.13333333333,0.0,0.2,1376382951.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.333333333333333,2097152.0,138410.4,0.0,0.1333333333333333,1376383251.0
2925.99934,1.0,0.5333333333333333,15.605329813333332,0.0666666666666666,7.666666666666667,2097152.0,164974.93333333332,0.0,0.1333333333333333,1376383551.0
