Interval,Power_Consumption,CPU_Utilization,Ram_Utilization,Inactivevmids,CPU_Imbalance,Ram_Imbalance
24,1416.71875,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.015625, 0.25, 0.25, 0.25, 0.0, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.015625, 0.125, 0.125, 0.125, 0.0, 0.03125, 0.0, 0.0, 0.0, 0.0, 0.0625, 0.0, 0.0, 0.015625, 0.09375]",[15],1.3391108964830303,1.1754897872409305
25,1456.40625,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.015625, 0.25, 0.25, 0.25, 0.0, 0.09375, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.015625, 0.125, 0.125, 0.125, 0.0, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0625, 0.0, 0.0, 0.015625, 0.09375]",[16],1.3121584545131344,1.138034630188696
26,1476.328125,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.015625, 0.25, 0.25, 0.25, 0.0, 0.09375, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.015625, 0.125, 0.125, 0.125, 0.0, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0625, 0.0, 0.0, 0.015625, 0.09375]",[16],1.3121584545131344,1.138034630188696
27,1495.78125,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.015625, 0.25, 0.25, 0.25, 0.0, 0.09375, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.015625, 0.125, 0.125, 0.125, 0.0, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0625, 0.0, 0.0, 0.015625, 0.09375]",[16],1.3121584545131344,1.138034630188696
28,1535.78125,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.015625, 0.25, 0.25, 0.25, 0.0, 0.09375, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.015625, 0.125, 0.125, 0.125, 0.0, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0625, 0.0, 0.0, 0.015625, 0.09375]",[16],1.3121584545131344,1.138034630188696
29,1613.90625,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.015625, 0.25, 0.25, 0.25, 0.0, 0.09375, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.015625, 0.125, 0.125, 0.125, 0.0, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0625, 0.0, 0.0, 0.015625, 0.09375]",[16],1.3121584545131344,1.138034630188696
30,1496.09375,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.015625, 0.25, 0.25, 0.25, 0.0, 0.09375, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.015625, 0.125, 0.125, 0.125, 0.0, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0625, 0.0, 0.0, 0.015625, 0.09375]",[16],1.3121584545131344,1.138034630188696
31,1476.25,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.015625, 0.25, 0.25, 0.25, 0.0, 0.09375, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.015625, 0.125, 0.125, 0.125, 0.0, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0625, 0.0, 0.0, 0.015625, 0.09375]",[16],1.3121584545131344,1.138034630188696
32,1495.78125,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.015625, 0.25, 0.25, 0.25, 0.0, 0.09375, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.015625, 0.125, 0.125, 0.125, 0.0, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0625, 0.0, 0.0, 0.015625, 0.09375]",[16],1.3121584545131344,1.138034630188696
33,1535.78125,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.015625, 0.25, 0.25, 0.25, 0.0, 0.09375, 0.0625, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.015625, 0.125, 0.125, 0.125, 0.0, 0.0625, 0.03125, 0.0, 0.0, 0.0, 0.0625, 0.0, 0.0, 0.015625, 0.09375]",[17],1.2362515261912295,1.076572461315452
34,1694.53125,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.015625, 0.25, 0.25, 0.25, 0.0, 0.09375, 0.0625, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.015625, 0.125, 0.125, 0.125, 0.0, 0.0625, 0.03125, 0.0, 0.0, 0.0, 0.0625, 0.0, 0.0, 0.015625, 0.09375]",[17],1.2362515261912295,1.076572461315452
35,1575.15625,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.015625, 0.25, 0.25, 0.25, 0.0, 0.09375, 0.0625, 0.0, 0.0, 0.0, 0.1875, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.015625, 0.125, 0.125, 0.125, 0.0, 0.0625, 0.03125, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.015625, 0.09375]",[18],1.2272077172033409,1.079702258212406
36,1595.0,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.015625, 0.25, 0.25, 0.25, 0.0, 0.109375, 0.0625, 0.0, 0.0, 0.0, 0.1875, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.015625, 0.125, 0.125, 0.125, 0.0, 0.0703125, 0.03125, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.015625, 0.09375]",[19],1.218082081935915,1.0745793185308086
37,1634.375,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.015625, 0.25, 0.25, 0.25, 0.0, 0.109375, 0.0625, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.015625, 0.125, 0.125, 0.125, 0.0, 0.0703125, 0.03125, 0.0, 0.0, 0.0, 0.15625, 0.0, 0.0, 0.015625, 0.09375]",[20],1.2345849504995596,1.1030576003997807
38,1714.0625,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.015625, 0.25, 0.25, 0.25, 0.0, 0.109375, 0.0625, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.015625, 0.125, 0.125, 0.125, 0.0, 0.0703125, 0.03125, 0.0, 0.0, 0.0, 0.15625, 0.0, 0.0, 0.015625, 0.09375]",[20],1.2345849504995596,1.1030576003997807
39,1791.875,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.015625, 0.25, 0.25, 0.25, 0.0, 0.109375, 0.0625, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.015625, 0.125, 0.125, 0.125, 0.0, 0.0703125, 0.03125, 0.0, 0.0, 0.0, 0.15625, 0.0, 0.0, 0.015625, 0.09375]",[20],1.2345849504995596,1.1030576003997807
40,1673.75,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.015625, 0.25, 0.25, 0.25, 0.0, 0.109375, 0.0625, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.015625, 0.125, 0.125, 0.125, 0.0, 0.0703125, 0.03125, 0.0, 0.0, 0.0, 0.15625, 0.0, 0.0, 0.015625, 0.09375]",[20],1.2345849504995596,1.1030576003997807
41,1654.0625,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.015625, 0.25, 0.25, 0.25, 0.0, 0.109375, 0.0625, 0.0, 0.0, 0.03125, 0.25, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.015625, 0.125, 0.125, 0.125, 0.0, 0.0703125, 0.03125, 0.0, 0.0, 0.015625, 0.15625, 0.0, 0.0, 0.015625, 0.09375]",[21],1.1976042983236668,1.0731933656149761
42,1693.75,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.015625, 0.25, 0.25, 0.25, 0.0, 0.109375, 0.0625, 0.0, 0.0, 0.03125, 0.25, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.015625, 0.125, 0.125, 0.125, 0.0, 0.0703125, 0.03125, 0.0, 0.0, 0.015625, 0.15625, 0.0, 0.0, 0.015625, 0.09375]",[21],1.1976042983236668,1.0731933656149761
43,1733.75,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.046875, 0.25, 0.25, 0.25, 0.0, 0.109375, 0.0625, 0.0, 0.0, 0.03125, 0.25, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.046875, 0.125, 0.125, 0.125, 0.0, 0.0703125, 0.03125, 0.0, 0.0, 0.015625, 0.15625, 0.0, 0.0, 0.015625, 0.09375]",[22],1.1649307316177453,1.0299289104026277
44,1891.25,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.046875, 0.25, 0.25, 0.5, 0.0, 0.109375, 0.0625, 0.0, 0.0, 0.03125, 0.25, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.046875, 0.125, 0.125, 0.25, 0.0, 0.0703125, 0.03125, 0.0, 0.0, 0.015625, 0.15625, 0.0, 0.0, 0.015625, 0.09375]",[23],1.3749242403371418,1.1824318438702228
45,1930.625,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.046875, 0.25, 0.3125, 0.5, 0.0, 0.109375, 0.0625, 0.0, 0.0, 0.03125, 0.25, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.046875, 0.125, 0.1875, 0.25, 0.0, 0.0703125, 0.03125, 0.0, 0.0, 0.015625, 0.15625, 0.0, 0.0, 0.015625, 0.09375]",[24],1.379715921838255,1.2004100286285466
46,1950.46875,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.046875, 0.25, 0.3125, 0.5, 0.015625, 0.109375, 0.0625, 0.0, 0.0, 0.03125, 0.25, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.046875, 0.125, 0.1875, 0.25, 0.015625, 0.0703125, 0.03125, 0.0, 0.0, 0.015625, 0.15625, 0.0, 0.0, 0.015625, 0.09375]",[25],1.363337082309434,1.1755398166637803
47,1989.84375,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.046875, 0.25, 0.3125, 0.5625, 0.015625, 0.109375, 0.0625, 0.0, 0.0, 0.03125, 0.25, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.046875, 0.125, 0.1875, 0.28125, 0.015625, 0.0703125, 0.03125, 0.0, 0.0, 0.015625, 0.15625, 0.0, 0.0, 0.015625, 0.09375]",[26],1.4238687437355508,1.2204499342487722
48,2068.59375,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.046875, 0.25, 0.3125, 0.5625, 0.015625, 0.109375, 0.0625, 0.0, 0.0, 0.03125, 0.25, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.046875, 0.125, 0.1875, 0.28125, 0.015625, 0.0703125, 0.03125, 0.0, 0.0, 0.015625, 0.15625, 0.0, 0.0, 0.015625, 0.09375]",[26],1.4238687437355508,1.2204499342487722
49,2149.21875,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.046875, 0.25, 0.3125, 0.5625, 0.015625, 0.109375, 0.0625, 0.0, 0.0, 0.03125, 0.25, 0.0, 0.0, 0.03125, 0.15625]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.046875, 0.125, 0.1875, 0.28125, 0.015625, 0.0703125, 0.03125, 0.0, 0.0, 0.015625, 0.15625, 0.0, 0.0, 0.015625, 0.15625]",[27],1.3870906883690735,1.2039353640107486
50,2188.90625,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.046875, 0.25, 0.3125, 0.5625, 0.015625, 0.109375, 0.0625, 0.0, 0.0, 0.03125, 0.25, 0.0, 0.0, 0.03125, 0.15625]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.046875, 0.125, 0.1875, 0.28125, 0.015625, 0.0703125, 0.03125, 0.0, 0.0, 0.015625, 0.15625, 0.0, 0.0, 0.015625, 0.15625]",[27],1.3870906883690735,1.2039353640107486
51,2168.90625,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.046875, 0.25, 0.3125, 0.5625, 0.015625, 0.109375, 0.0625, 0.0, 0.0, 0.03125, 0.28125, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.046875, 0.125, 0.1875, 0.28125, 0.015625, 0.0703125, 0.03125, 0.0, 0.0, 0.015625, 0.171875, 0.0, 0.0, 0.015625, 0.09375]",[26],1.4208729776608928,1.2231452309552784
52,2048.90625,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.046875, 0.25, 0.3125, 0.5625, 0.015625, 0.109375, 0.0625, 0.0, 0.0, 0.03125, 0.28125, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.046875, 0.125, 0.1875, 0.28125, 0.015625, 0.0703125, 0.03125, 0.0, 0.0, 0.015625, 0.171875, 0.0, 0.0, 0.015625, 0.09375]",[26],1.4208729776608928,1.2231452309552784
53,2088.28125,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.046875, 0.25, 0.3125, 0.5625, 0.015625, 0.109375, 0.0625, 0.0, 0.0, 0.03125, 0.28125, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.046875, 0.125, 0.1875, 0.28125, 0.015625, 0.0703125, 0.03125, 0.0, 0.0, 0.015625, 0.171875, 0.0, 0.0, 0.015625, 0.09375]",[26],1.4208729776608928,1.2231452309552784
54,2167.03125,"[0.0, 0.09375, 0.0, 0.03125, 0.0625, 0.0625, 0.046875, 0.25, 0.3125, 0.5625, 0.015625, 0.109375, 0.0625, 0.0, 0.0, 0.03125, 0.28125, 0.0, 0.0, 0.03125, 0.09375]","[0.0, 0.046875, 0.0, 0.0625, 0.0625, 0.03125, 0.046875, 0.125, 0.1875, 0.28125, 0.015625, 0.0703125, 0.03125, 0.0, 0.0, 0.015625, 0.171875, 0.0, 0.0, 0.015625, 0.09375]",[26],1.4208729776608928,1.2231452309552784
