Timestamp [ms],	CPU cores,	CPU capacity provisioned [MHZ],	CPU usage [MHZ],	CPU usage [%],	Memory capacity provisioned [KB],	Memory usage [KB],	Disk read throughput [KB/s],	Disk write throughput [KB/s],	Network received throughput [KB/s],	Network transmitted throughput [KB/s]
1376345448.0,2.0,5851.999032,70.223988384,1.2,8388608.0,139809.6,0.0666666666666666,2.6666666666666665,0.0,0.0
1376345748.0,2.0,5851.999032,68.27332204,1.1666666666666667,8388608.0,139809.6,0.0,2.466666666666667,0.0,0.0
1376346048.0,2.0,5851.999032,64.371989352,1.1,8388608.0,106254.13333333332,0.6666666666666666,0.6666666666666666,0.0,0.0
1376346348.0,2.0,5851.999032,60.47065666399999,1.0333333333333332,8388608.0,39145.86666666667,0.0,0.0,0.0,0.0
1376346648.0,2.0,5851.999032,68.27332204,1.1666666666666667,8388608.0,0.0,0.0,0.6666666666666666,0.0,0.0
1376346948.0,2.0,5851.999032,60.47065666399999,1.0333333333333332,8388608.0,123031.2,0.0,0.2666666666666666,0.0,0.0
1376347248.0,2.0,5851.999032,58.51999032,1.0,8388608.0,78292.0,0.0,0.0,0.0,0.0
1376347848.0,2.0,5851.999032,95.582650856,1.6333333333333335,8388608.0,1146440.0,0.0,1.0666666666666669,0.0,0.0
1376348448.0,2.0,5851.999032,70.223988384,1.2,8388608.0,385873.6,0.0,5.2,0.0,0.0
1376348749.0,2.0,5851.999032,87.77998548,1.5,8388608.0,111846.4,0.0,0.6,0.0,0.0
1376349049.0,2.0,5851.999032,87.77998548,1.5,8388608.0,67107.2,0.0,1.2,0.0666666666666666,0.0666666666666666
1376349349.0,2.0,5851.999032,87.77998548,1.5,8388608.0,257249.6,0.0666666666666666,2.066666666666667,0.0,0.0
1376349649.0,2.0,5851.999032,87.77998548,1.5,8388608.0,123031.46666666666,0.0,1.0,0.0,0.0
1376349949.0,2.0,5851.999032,93.631984512,1.6,8388608.0,162179.46666666667,0.0,0.4,0.0,0.2
1376350249.0,2.0,5851.999032,87.77998548,1.5,8388608.0,139808.8,0.0,0.7333333333333333,0.0,0.0
1376350549.0,2.0,5851.999032,87.77998548,1.5,8388608.0,72700.0,0.0,0.0,0.0,0.0
1376350849.0,2.0,5851.999032,87.77998548,1.5,8388608.0,55923.73333333333,0.0,0.0,0.0,0.0
1376351449.0,2.0,5851.999032,87.77998548,1.5,8388608.0,553646.9333333333,0.0,0.8,0.0,0.0
1376352049.0,2.0,5851.999032,87.77998548,1.5,8388608.0,100661.6,0.0,0.9333333333333332,0.0,0.0
1376352349.0,2.0,5851.999032,91.681318168,1.5666666666666669,8388608.0,167771.2,0.0,1.0666666666666669,0.0,0.0
1376352649.0,2.0,5851.999032,87.77998548,1.5,8388608.0,22369.6,0.0,0.0,0.0,0.0
1376352949.0,2.0,5851.999032,87.77998548,1.5,8388608.0,67107.2,0.0,0.8,0.0,0.0
1376353249.0,2.0,5851.999032,87.77998548,1.5,8388608.0,145402.4,0.0,0.0,0.0,0.0
1376353549.0,2.0,5851.999032,87.77998548,1.5,8388608.0,128624.26666666666,0.0,0.0,0.0,0.0
1376354149.0,2.0,5851.999032,148.25064214399998,2.533333333333333,8388608.0,1045777.6,0.0,3.8666666666666663,0.0,0.0
1376354449.0,2.0,5851.999032,87.77998548,1.5,8388608.0,329950.4,0.0,2.533333333333333,0.0666666666666666,0.0666666666666666
1376355049.0,2.0,5851.999032,87.77998548,1.5,8388608.0,100662.13333333332,0.0666666666666666,2.333333333333333,0.0666666666666666,0.0666666666666666
1376355349.0,2.0,5851.999032,87.77998548,1.5,8388608.0,0.0,0.0,0.0,0.0,0.0
1376356249.0,2.0,5851.999032,81.927986448,1.4,8388608.0,357912.8,0.0,0.8,0.0,0.0
1376356549.0,2.0,5851.999032,87.77998548,1.5,8388608.0,128625.06666666668,0.0,0.8666666666666667,0.0,0.0
1376356849.0,2.0,5851.999032,87.77998548,1.5,8388608.0,100661.6,0.0,0.0,0.0,0.0
1376357449.0,2.0,5851.999032,81.927986448,1.4,8388608.0,905968.0,0.0,0.7333333333333333,0.0,0.0
1376358049.0,2.0,5851.999032,64.371989352,1.1,8388608.0,301988.8,0.0,0.0,0.0,0.0
1376358349.0,2.0,5851.999032,64.371989352,1.1,8388608.0,72700.26666666666,0.0,0.0,0.0,0.0
1376358649.0,2.0,5851.999032,62.421323008,1.0666666666666669,8388608.0,117439.2,0.0,0.0,0.0,0.0
1376358949.0,2.0,5851.999032,66.322655696,1.1333333333333333,8388608.0,61514.93333333333,0.0,0.0,0.0,0.0
1376359250.0,2.0,5851.999032,66.322655696,1.1333333333333333,8388608.0,162178.13333333333,0.0,0.2,0.0,0.0
1376359550.0,2.0,5851.999032,70.223988384,1.2,8388608.0,184548.0,0.0,1.0,0.0,0.0
1376359850.0,2.0,5851.999032,58.51999032,1.0,8388608.0,100661.6,0.0,0.0,0.0,0.0
1376360450.0,2.0,5851.999032,68.27332204,1.1666666666666667,8388608.0,1241511.2,0.0,1.4,0.0,0.0666666666666666
1376361050.0,2.0,5851.999032,64.371989352,1.1,8388608.0,318766.4,0.0,0.2,0.0,0.0
1376361350.0,2.0,5851.999032,58.51999032,1.0,8388608.0,100662.4,0.0,0.2666666666666666,0.0,0.0
1376361650.0,2.0,5851.999032,58.51999032,1.0,8388608.0,16776.8,0.0,1.0,0.0666666666666666,0.0666666666666666
1376361950.0,2.0,5851.999032,64.371989352,1.1,8388608.0,83884.0,0.0,1.1333333333333333,0.0,0.0
1376362250.0,2.0,5851.999032,62.421323008,1.0666666666666669,8388608.0,111846.66666666669,0.0,0.0,0.0,0.0
1376362849.0,2.0,5851.999032,64.371989352,1.1,8388608.0,218102.4,0.0,0.2,0.0,0.0
1376363149.0,2.0,5851.999032,64.371989352,1.1,8388608.0,156585.86666666667,0.0,0.6666666666666666,0.0,0.0
1376363449.0,2.0,5851.999032,60.47065666399999,1.0333333333333332,8388608.0,50330.4,0.0,0.0,0.0,0.0
1376364049.0,2.0,5851.999032,62.421323008,1.0666666666666669,8388608.0,794120.0,0.0,1.5333333333333334,0.0,0.0
1376364650.0,2.0,5851.999032,64.371989352,1.1,8388608.0,246064.53333333333,0.0,0.4,0.0,0.0
1376364950.0,2.0,5851.999032,66.322655696,1.1333333333333333,8388608.0,201325.06666666668,0.0,0.4,0.0,0.2
1376365250.0,2.0,5851.999032,62.421323008,1.0666666666666669,8388608.0,95069.86666666668,0.0,0.0,0.0,0.0
1376365550.0,2.0,5851.999032,58.51999032,1.0,8388608.0,39145.86666666667,0.0,0.0,0.0,0.0
1376365850.0,2.0,5851.999032,58.51999032,1.0,8388608.0,61514.93333333333,0.0,0.0,0.0,0.0
1376366150.0,2.0,5851.999032,58.51999032,1.0,8388608.0,39145.86666666667,0.0,0.0,0.0,0.0
1376366450.0,2.0,5851.999032,58.51999032,1.0,8388608.0,72700.0,0.0,0.1333333333333333,0.0,0.0
1376366750.0,2.0,5851.999032,74.12532107199999,1.2666666666666666,8388608.0,72699.73333333334,0.0,1.6666666666666667,0.0,0.0666666666666666
1376367350.0,2.0,5851.999032,68.27332204,1.1666666666666667,8388608.0,889190.4,0.0666666666666666,1.8666666666666667,0.0,0.0
1376367950.0,2.0,5851.999032,60.47065666399999,1.0333333333333332,8388608.0,162179.2,0.0,1.7333333333333334,0.0,0.0
1376368250.0,2.0,5851.999032,60.47065666399999,1.0333333333333332,8388608.0,111846.93333333332,0.0,10.133333333333333,0.0,0.0
1376368550.0,2.0,5851.999032,68.27332204,1.1666666666666667,8388608.0,100661.6,0.0,0.2666666666666666,0.0,0.0
1376368850.0,2.0,5851.999032,72.174654728,1.2333333333333334,8388608.0,39145.86666666667,0.0,0.0,0.0,0.0
1376369150.0,2.0,5851.999032,64.371989352,1.1,8388608.0,0.0,0.0,0.9333333333333332,0.0,0.0
1376369450.0,2.0,5851.999032,72.174654728,1.2333333333333334,8388608.0,61514.93333333333,0.0,0.2666666666666666,0.0,0.0
1376369750.0,2.0,5851.999032,58.51999032,1.0,8388608.0,83884.0,0.0,0.0,0.0,0.0
1376370050.0,2.0,5851.999032,70.223988384,1.2,8388608.0,89477.06666666667,0.0,0.2,0.0,0.0
1376370350.0,2.0,5851.999032,68.27332204,1.1666666666666667,8388608.0,190140.26666666663,0.0,0.4666666666666667,0.0,0.0
1376370950.0,2.0,5851.999032,66.322655696,1.1333333333333333,8388608.0,603978.4,0.0,1.4666666666666666,0.0,0.0
1376371550.0,2.0,5851.999032,64.371989352,1.1,8388608.0,95069.06666666668,0.0,0.0,0.0,0.0
1376371850.0,2.0,5851.999032,60.47065666399999,1.0333333333333332,8388608.0,83884.0,0.0,0.2,0.0,0.0
1376372150.0,2.0,5851.999032,72.174654728,1.2333333333333334,8388608.0,83884.0,0.0,0.8,0.0,0.0
1376372450.0,2.0,5851.999032,58.51999032,1.0,8388608.0,134216.8,0.0,0.1333333333333333,0.0,0.0
1376372750.0,2.0,5851.999032,58.51999032,1.0,8388608.0,61514.93333333333,0.0,0.0,0.0,0.0
1376373050.0,2.0,5851.999032,64.371989352,1.1,8388608.0,72699.46666666666,0.0,0.5333333333333333,0.0,0.0666666666666666
1376373350.0,2.0,5851.999032,66.322655696,1.1333333333333333,8388608.0,83884.0,0.0,0.0,0.0,0.0
1376373651.0,2.0,5851.999032,76.075987416,1.3,8388608.0,78291.73333333334,0.0,0.0,0.0,0.0
1376374251.0,2.0,5851.999032,97.53331719999998,1.6666666666666663,8388608.0,900375.4666666667,0.0,2.066666666666667,0.0,0.0
1376374851.0,2.0,5851.999032,60.47065666399999,1.0333333333333332,8388608.0,290804.26666666666,0.0,0.2666666666666666,0.0,0.0
1376375151.0,2.0,5851.999032,72.174654728,1.2333333333333334,8388608.0,83885.6,0.0,0.0,0.0,0.0
1376375451.0,2.0,5851.999032,64.371989352,1.1,8388608.0,72700.0,0.0,0.0,0.0,0.0
1376375751.0,2.0,5851.999032,142.398643112,2.4333333333333336,8388608.0,346728.26666666666,0.0,14.066666666666666,0.5333333333333333,1.0666666666666669
1376376051.0,2.0,5851.999032,60.47065666399999,1.0333333333333332,8388608.0,285211.4666666667,0.0,0.0,0.0,0.0
1376376351.0,2.0,5851.999032,64.371989352,1.1,8388608.0,100663.2,0.0,0.0,0.0,0.0
1376376651.0,2.0,5851.999032,138.49731042399998,2.3666666666666667,8388608.0,156585.86666666667,0.0,9.666666666666666,1.4,4.533333333333333
1376377551.0,2.0,5851.999032,218.474630528,3.733333333333333,8388608.0,1140849.6,0.0,19.6,3.933333333333333,6.0
1376383251.0,2.0,5851.999032,591.051902232,10.1,8388608.0,1459614.933333333,1.0,41.26666666666667,6.2,12.066666666666666
1376385352.0,2.0,5851.999032,610.5585656719999,10.433333333333332,8388608.0,1017815.7333333332,1.8,41.93333333333334,8.066666666666666,15.266666666666667
1376385652.0,2.0,5851.999032,460.357257184,7.866666666666666,8388608.0,1017816.2666666668,0.0,21.266666666666666,7.533333333333333,7.0
1376386252.0,2.0,5851.999032,1026.050496944,17.53333333333333,8388608.0,1040185.6,0.3333333333333333,41.0,12.266666666666667,16.733333333333334
1376386852.0,2.0,5851.999032,766.611873192,13.1,8388608.0,1006630.4,0.6666666666666666,20.866666666666667,5.333333333333333,10.266666666666667
1376388652.0,2.0,5851.999032,708.091882872,12.1,8388608.0,1051370.4,0.2,52.8,11.266666666666667,10.866666666666667
1376389852.0,2.0,5851.999032,760.7598741599999,13.0,8388608.0,956299.2,0.3333333333333333,19.133333333333333,2.333333333333333,5.266666666666667
1376390152.0,2.0,5851.999032,682.7332203999999,11.666666666666668,8388608.0,771750.4,0.6666666666666666,15.733333333333334,0.9333333333333332,3.6
1376390752.0,2.0,5851.999032,733.450545344,12.533333333333331,8388608.0,850044.2666666667,0.0,67.53333333333333,11.6,9.666666666666666
1376391352.0,2.0,5851.999032,460.357257184,7.866666666666666,8388608.0,671086.4,0.0666666666666666,12.6,2.6666666666666665,3.466666666666667
1376391652.0,2.0,5851.999032,409.63993224,7.0,8388608.0,503315.2,0.0,7.333333333333333,1.1333333333333333,0.6666666666666666
1376391952.0,2.0,5851.999032,388.182602456,6.633333333333334,8388608.0,671086.4,0.0,14.666666666666668,0.0,0.0666666666666666
1376392552.0,2.0,5851.999032,450.603925464,7.7,8388608.0,822081.6,0.0,36.333333333333336,1.6666666666666667,7.733333333333333
1376392853.0,2.0,5851.999032,669.0785559919999,11.433333333333332,8388608.0,822082.4,2.466666666666667,56.66666666666666,10.266666666666667,12.733333333333333
1376393753.0,2.0,5851.999032,762.7105405039999,13.033333333333331,8388608.0,1174403.2,0.3333333333333333,42.53333333333334,10.466666666666669,16.066666666666666
1376394353.0,2.0,5851.999032,594.95323492,10.166666666666666,8388608.0,1012223.4666666668,1.1333333333333333,16.666666666666668,2.7333333333333334,7.333333333333333
1376395852.0,2.0,5851.999032,530.581245568,9.066666666666666,8388608.0,1414876.5333333334,0.0,27.73333333333333,7.6,10.866666666666667
1376400653.0,2.0,5851.999032,743.2038770639999,12.7,8388608.0,1241511.7333333334,0.0,20.933333333333334,8.533333333333333,12.6
1376400953.0,2.0,5851.999032,830.9838625439999,14.2,8388608.0,1073740.2666666666,0.2666666666666666,23.266666666666666,9.933333333333334,11.866666666666667
1376401853.0,2.0,5851.999032,532.5319119119999,9.1,8388608.0,1135256.0,0.0666666666666666,36.86666666666667,10.333333333333334,13.866666666666667
1376402153.0,2.0,5851.999032,499.370584064,8.533333333333333,8388608.0,838858.1333333333,0.0,16.8,3.8,6.466666666666667
1376402453.0,2.0,5851.999032,643.7198935199999,11.0,8388608.0,822081.8666666667,0.2,59.73333333333333,11.066666666666666,18.466666666666665
1376404253.0,2.0,5851.999032,591.051902232,10.1,8388608.0,956300.0,0.0666666666666666,19.466666666666665,9.533333333333331,6.666666666666667
1376404553.0,2.0,5851.999032,635.917228144,10.866666666666667,8388608.0,956300.0,0.4666666666666667,18.333333333333336,4.533333333333333,8.2
1376405453.0,2.0,5851.999032,869.997189424,14.866666666666667,8388608.0,1442838.4,0.2,35.2,11.066666666666666,14.533333333333331
1376406053.0,2.0,5851.999032,953.875842216,16.3,8388608.0,1459615.2,1.0666666666666669,47.93333333333333,8.266666666666667,16.733333333333334
1376409654.0,2.0,5851.999032,265.290622784,4.533333333333333,8388608.0,1263881.3333333333,0.5333333333333333,20.8,1.4666666666666666,2.6666666666666665
1376410554.0,2.0,5851.999032,128.743978704,2.2,8388608.0,1001038.9333333332,0.0,2.4,0.0,0.0
1376410854.0,2.0,5851.999032,117.03998064,2.0,8388608.0,296396.26666666666,0.0,1.8666666666666667,0.0666666666666666,0.0
1376411154.0,2.0,5851.999032,152.151974832,2.6,8388608.0,301988.26666666666,0.0,6.066666666666666,0.3333333333333333,1.0
1376411454.0,2.0,5851.999032,146.2999758,2.5,8388608.0,357912.26666666666,0.0,6.533333333333333,0.0666666666666666,1.0
1376412054.0,2.0,5851.999032,64.371989352,1.1,8388608.0,810896.8,0.0,1.1333333333333333,0.0,0.0
1376412654.0,2.0,5851.999032,78.02665376,1.3333333333333337,8388608.0,570423.4666666667,0.0,1.3333333333333333,0.0,0.0
1376413255.0,2.0,5851.999032,64.371989352,1.1,8388608.0,39146.13333333333,0.0,0.1333333333333333,0.0,0.0
1376413555.0,2.0,5851.999032,79.97732010399999,1.3666666666666665,8388608.0,123032.0,0.0,1.2666666666666666,0.0,0.0
1376413855.0,2.0,5851.999032,64.371989352,1.1,8388608.0,61514.93333333333,0.0,2.4,0.0,0.0
1376414155.0,2.0,5851.999032,66.322655696,1.1333333333333333,8388608.0,324358.13333333336,0.0,1.3333333333333333,0.0,0.1333333333333333
1376414455.0,2.0,5851.999032,58.51999032,1.0,8388608.0,150994.4,0.0,0.4,0.0,0.0
1376414755.0,2.0,5851.999032,64.371989352,1.1,8388608.0,150994.66666666666,0.0,0.0,0.0,0.0
1376415055.0,2.0,5851.999032,58.51999032,1.0,8388608.0,33554.4,0.0,0.4,0.0,0.0
1376415655.0,2.0,5851.999032,78.02665376,1.3333333333333337,8388608.0,883597.8666666667,0.0,1.2666666666666666,0.0,0.0
1376416255.0,2.0,5851.999032,74.12532107199999,1.2666666666666666,8388608.0,95069.86666666668,0.0,0.8666666666666667,0.0,0.0666666666666666
1376416555.0,2.0,5851.999032,64.371989352,1.1,8388608.0,173362.4,0.0,0.2666666666666666,0.0,0.0
1376416855.0,2.0,5851.999032,66.322655696,1.1333333333333333,8388608.0,50330.4,0.0,0.8,0.0,0.0
1376417155.0,2.0,5851.999032,87.77998548,1.5,8388608.0,197730.2857142857,0.0,0.5,0.0,0.0
1376417455.0,2.0,5851.999032,68.27332204,1.1666666666666667,8388608.0,61515.2,0.0,0.0,0.0,0.3333333333333333
1376417755.0,2.0,5851.999032,74.12532107199999,1.2666666666666666,8388608.0,201325.6,0.0,1.8,0.0,0.0
1376418055.0,2.0,5851.999032,79.97732010399999,1.3666666666666665,8388608.0,128624.26666666666,0.0,0.4666666666666667,0.0,0.0
1376418355.0,2.0,5851.999032,62.421323008,1.0666666666666669,8388608.0,50330.4,0.0,0.4,0.0,0.0
1376418955.0,2.0,5851.999032,85.829319136,1.4666666666666666,8388608.0,872413.6,0.1333333333333333,5.933333333333334,0.0,0.0
1376419555.0,2.0,5851.999032,68.27332204,1.1666666666666667,8388608.0,324358.13333333336,0.0,0.9333333333333332,0.0,0.0
1376419855.0,2.0,5851.999032,60.47065666399999,1.0333333333333332,8388608.0,61514.93333333333,0.0,0.4666666666666667,0.0,0.0
1376420155.0,2.0,5851.999032,58.51999032,1.0,8388608.0,67107.2,0.0,0.0,0.0,0.0
1376420455.0,2.0,5851.999032,66.322655696,1.1333333333333333,8388608.0,184548.0,0.2,1.9333333333333331,0.0,0.3333333333333333
1376420755.0,2.0,5851.999032,75.23998755428572,1.2857142857142858,8388608.0,221697.14285714287,0.0,0.2142857142857142,0.0,0.0
1376421055.0,2.0,5851.999032,58.51999032,1.0,8388608.0,134216.0,0.0,0.0,0.0,0.0
1376421355.0,2.0,5851.999032,68.27332204,1.1666666666666667,8388608.0,128624.26666666666,0.0,1.4666666666666666,0.0,0.0
1376421655.0,2.0,5851.999032,70.223988384,1.2,8388608.0,117439.2,0.0,0.4666666666666667,0.0,0.0
1376421955.0,2.0,5851.999032,68.27332204,1.1666666666666667,8388608.0,83884.0,0.0,1.5333333333333334,0.0666666666666666,0.0666666666666666
1376422555.0,2.0,5851.999032,72.174654728,1.2333333333333334,8388608.0,352320.0,0.0,3.066666666666667,0.0,0.0
1376423156.0,2.0,5851.999032,70.223988384,1.2,8388608.0,184547.2,0.0,0.9333333333333332,0.0,0.0
1376423456.0,2.0,5851.999032,62.421323008,1.0666666666666669,8388608.0,167771.2,0.0,0.4666666666666667,0.0,0.0
1376423756.0,2.0,5851.999032,70.223988384,1.2,8388608.0,61515.73333333333,0.0,0.0,0.0,0.0
1376424056.0,2.0,5851.999032,58.51999032,1.0,8388608.0,39145.86666666667,0.0,0.4,0.0,0.0
1376424356.0,2.0,5851.999032,76.075987416,1.3,8388608.0,27961.33333333333,0.0,0.2,0.0,0.0
1376424656.0,2.0,5851.999032,64.371989352,1.1,8388608.0,83884.0,0.0,0.0,0.0,0.0
1376424956.0,2.0,5851.999032,75.23998755428572,1.2857142857142858,8388608.0,137812.0,0.0,1.4285714285714286,0.0,0.0
1376425556.0,2.0,5851.999032,100.31998340571428,1.7142857142857142,8388608.0,916752.5714285716,0.0,1.3571428571428572,0.0,0.0
1376426156.0,2.0,5851.999032,60.47065666399999,1.0333333333333332,8388608.0,173363.2,0.0,0.0,0.0,0.0
1376426456.0,2.0,5851.999032,64.78998928285714,1.107142857142857,8388608.0,35950.28571428572,0.0,0.0,0.0,0.0
1376426756.0,2.0,5851.999032,64.371989352,1.1,8388608.0,50330.4,0.0,0.9333333333333332,0.0,0.0
