Timestamp [ms],	CPU cores,	CPU capacity provisioned [MHZ],	CPU usage [MHZ],	CPU usage [%],	Memory capacity provisioned [KB],	Memory usage [KB],	Disk read throughput [KB/s],	Disk write throughput [KB/s],	Network received throughput [KB/s],	Network transmitted throughput [KB/s]
1376336447.0,4.0,10399.998896,123.06665360266666,1.1833333333333331,16777216.0,111848.0,0.0,5.0,0.8666666666666667,0.1333333333333333
1376336747.0,4.0,10399.998896,121.33332045333331,1.1666666666666667,16777216.0,11184.8,0.0,6.933333333333334,0.6,0.1333333333333333
1376337047.0,4.0,10399.998896,124.79998675199998,1.2,16777216.0,134217.6,0.0,4.666666666666667,0.4666666666666667,0.1333333333333333
1376337347.0,4.0,10399.998896,117.86665415466663,1.1333333333333333,16777216.0,100663.2,0.0,1.0666666666666669,0.2666666666666666,0.0
1376337647.0,4.0,10399.998896,114.399987856,1.1,16777216.0,22369.6,0.0,1.2666666666666666,0.1333333333333333,0.0
1376337947.0,4.0,10399.998896,116.13332100533331,1.1166666666666667,16777216.0,55924.0,0.0,1.1333333333333333,0.2666666666666666,0.0
1376338248.0,4.0,10399.998896,121.33332045333331,1.1666666666666667,16777216.0,156587.2,0.0,4.733333333333333,0.4,0.1333333333333333
1376338548.0,4.0,10399.998896,117.86665415466663,1.1333333333333333,16777216.0,134217.6,0.0,1.2,0.3333333333333333,0.0
1376338848.0,4.0,10399.998896,117.86665415466663,1.1333333333333333,16777216.0,167772.0,0.0,2.4,0.5333333333333333,0.1333333333333333
1376339148.0,4.0,10399.998896,119.59998730399998,1.15,16777216.0,55924.0,0.0,1.2666666666666666,0.2,0.0
1376339448.0,4.0,10399.998896,114.399987856,1.1,16777216.0,156587.2,0.0,1.6666666666666667,0.1333333333333333,0.0
1376339748.0,4.0,10399.998896,124.79998675199998,1.2,16777216.0,201326.4,0.0,3.2,0.1333333333333333,0.5333333333333333
1376340048.0,4.0,10399.998896,116.13332100533331,1.1166666666666667,16777216.0,223696.0,0.0,1.4,0.1333333333333333,0.0
1376340348.0,4.0,10399.998896,117.86665415466663,1.1333333333333333,16777216.0,178956.8,0.0,1.2,0.9333333333333332,0.0
1376340648.0,4.0,10399.998896,117.86665415466663,1.1333333333333333,16777216.0,324359.2,0.0,1.2,0.0666666666666666,0.0
1376340948.0,4.0,10399.998896,116.13332100533331,1.1166666666666667,16777216.0,111848.0,0.0,1.2,0.2666666666666666,0.0
1376341248.0,4.0,10399.998896,114.399987856,1.1,16777216.0,223696.0,0.0,1.4,0.2,0.0
1376341548.0,4.0,10399.998896,121.33332045333331,1.1666666666666667,16777216.0,145402.4,0.0,1.5333333333333334,0.2666666666666666,0.0
1376341848.0,4.0,10399.998896,116.13332100533331,1.1166666666666667,16777216.0,156587.2,0.0,5.266666666666667,0.4,0.2
1376342148.0,4.0,10399.998896,116.13332100533331,1.1166666666666667,16777216.0,145402.4,0.0,1.1333333333333333,0.5333333333333333,0.0
1376342448.0,4.0,10399.998896,117.86665415466663,1.1333333333333333,16777216.0,67108.8,0.0,1.2666666666666666,0.2,0.0
1376342748.0,4.0,10399.998896,117.86665415466663,1.1333333333333333,16777216.0,212511.2,0.0,1.6,0.3333333333333333,0.0
1376343048.0,4.0,10399.998896,117.86665415466663,1.1333333333333333,16777216.0,324359.2,0.0,1.5333333333333334,0.0,0.0
1376344848.0,4.0,10399.998524,173.33330873333333,1.6666666666666663,16777216.0,134217.6,0.0,1.2666666666666666,0.0666666666666666,0.0
1376345148.0,4.0,10399.998524,171.599975646,1.65,16777216.0,78293.6,0.0,5.333333333333333,0.6,0.2
1376345448.0,4.0,10399.998524,166.399976384,1.6,16777216.0,67108.8,0.0,1.4666666666666666,0.2,0.0
1376345748.0,4.0,10399.998524,150.799978598,1.45,16777216.0,145402.4,0.0,1.2666666666666666,0.2,0.0
1376346048.0,4.0,10399.998524,145.599979336,1.4,16777216.0,167772.0,0.0,1.2,0.0666666666666666,0.0
1376346348.0,4.0,10399.998524,147.33331242333333,1.4166666666666663,16777216.0,89478.4,0.0,1.1333333333333333,0.1333333333333333,0.0
1376347248.0,4.0,10399.998524,154.26664477266667,1.4833333333333334,16777216.0,313174.4,0.0,1.5333333333333334,0.3333333333333333,0.0
1376347548.0,4.0,10399.998524,143.86664624866668,1.3833333333333335,16777216.0,111848.0,0.0,1.2666666666666666,0.2,0.0
1376347848.0,4.0,10399.998524,143.86664624866668,1.3833333333333335,16777216.0,167772.0,0.0,1.4,0.0,0.0
1376348148.0,4.0,10399.998524,168.1333094713333,1.6166666666666665,16777216.0,257250.4,0.0,1.3333333333333333,0.2666666666666666,0.0
1376348448.0,4.0,10399.998524,154.26664477266667,1.4833333333333334,16777216.0,190141.6,0.0,1.0666666666666669,0.1333333333333333,0.0
1376348749.0,4.0,10399.998524,159.46664403466667,1.5333333333333334,16777216.0,67108.8,0.0,5.2,0.5333333333333333,0.2
1376349049.0,4.0,10399.998524,168.1333094713333,1.6166666666666665,16777216.0,78293.6,0.0,1.3333333333333333,0.1333333333333333,0.0
1376349349.0,4.0,10399.998524,143.86664624866668,1.3833333333333335,16777216.0,201326.4,0.0,1.2,0.1333333333333333,0.0
1376349649.0,4.0,10399.998524,147.33331242333333,1.4166666666666663,16777216.0,111848.0,0.0,7.733333333333333,0.4666666666666667,0.1333333333333333
1376349949.0,4.0,10399.998524,149.0666455106667,1.4333333333333331,16777216.0,257250.4,0.0,3.466666666666667,0.3333333333333333,0.0
1376350249.0,4.0,10399.998524,129.99998155,1.25,16777216.0,234880.8,0.0,1.9333333333333331,0.1333333333333333,0.0
1376350549.0,4.0,10399.998524,181.99997417000003,1.75,16777216.0,223696.0,0.0,3.533333333333333,0.3333333333333333,0.5333333333333333
1376350849.0,4.0,10399.998524,173.33330873333333,1.6666666666666663,16777216.0,178956.8,0.0,4.733333333333333,0.4,0.1333333333333333
1376351149.0,4.0,10399.998524,171.599975646,1.65,16777216.0,134217.6,0.0,2.4,0.4,0.0
1376351449.0,4.0,10399.998524,171.599975646,1.65,16777216.0,134217.6,0.0,1.6,0.2,0.0
1376351749.0,4.0,10399.998524,145.599979336,1.4,16777216.0,111848.0,0.0,1.5333333333333334,0.2,0.0
1376352049.0,4.0,10399.998524,154.26664477266667,1.4833333333333334,16777216.0,201326.4,0.0,4.533333333333333,0.3333333333333333,0.1333333333333333
1376352949.0,4.0,10399.998524,159.46664403466667,1.5333333333333334,16777216.0,212511.2,0.0,2.6,0.2,0.0
1376353249.0,4.0,10399.998524,162.93331020933334,1.5666666666666669,16777216.0,380283.2,0.0,1.4,0.1333333333333333,0.0
1376353549.0,4.0,10399.998524,159.46664403466667,1.5333333333333334,16777216.0,201326.4,0.0,1.6,0.2666666666666666,0.0
1376353849.0,4.0,10399.998524,159.46664403466667,1.5333333333333334,16777216.0,67108.8,0.0,2.0,0.2,0.0
1376354149.0,4.0,10399.998524,173.33330873333333,1.6666666666666663,16777216.0,268435.2,0.0,6.866666666666666,0.4666666666666667,0.6666666666666666
1376354449.0,4.0,10399.998524,178.53330799533333,1.7166666666666666,16777216.0,268435.2,0.0,1.2666666666666666,0.3333333333333333,0.0
1376354749.0,4.0,10399.998524,171.599975646,1.65,16777216.0,268435.2,0.0,1.1333333333333333,0.2,0.0
1376355049.0,4.0,10399.998524,169.86664255866668,1.6333333333333335,16777216.0,167772.0,0.0,1.6666666666666667,0.2666666666666666,0.0
1376355349.0,4.0,10399.998524,173.33330873333333,1.6666666666666663,16777216.0,134217.6,0.0,1.1333333333333333,0.3333333333333333,0.0
1376355649.0,4.0,10399.998524,183.7333072573333,1.7666666666666666,16777216.0,201326.4,0.0,8.0,0.6,0.1333333333333333
1376355949.0,4.0,10399.998524,171.599975646,1.65,16777216.0,156587.2,0.0,4.266666666666667,0.4,0.1333333333333333
1376356249.0,4.0,10399.998524,135.199980812,1.3,16777216.0,100663.2,0.0,1.0666666666666669,0.2,0.0
1376356549.0,4.0,10399.998524,129.99998155,1.25,16777216.0,380283.2,0.0,1.5333333333333334,0.2,0.0
1376356849.0,4.0,10399.998524,129.99998155,1.25,16777216.0,100663.2,0.0,1.2,0.2666666666666666,0.0
1376357449.0,4.0,10399.998524,197.599971956,1.9,16777216.0,145402.4,0.0,1.1333333333333333,0.0666666666666666,0.0
1376357749.0,4.0,10399.998524,206.26663739266667,1.9833333333333332,16777216.0,156587.2,0.0,3.6666666666666665,0.4,0.6666666666666666
1376358049.0,4.0,10399.998524,185.4666403446667,1.7833333333333334,16777216.0,369098.4,0.0,2.1333333333333333,0.1333333333333333,0.0
1376358349.0,4.0,10399.998524,166.399976384,1.6,16777216.0,201326.4,0.0,1.2666666666666666,0.2,0.0
1376358649.0,4.0,10399.998524,135.199980812,1.3,16777216.0,167772.0,0.0,1.2,0.0666666666666666,0.0
1376358949.0,4.0,10399.998524,142.13331316133332,1.3666666666666665,16777216.0,89478.4,0.0,0.9333333333333332,0.2,0.0
1376359250.0,4.0,10399.998524,140.399980074,1.35,16777216.0,301989.6,0.0,1.0666666666666669,0.2666666666666666,0.0
1376359550.0,4.0,10399.998524,136.93331389933334,1.3166666666666669,16777216.0,234880.8,0.0,1.4,0.2,0.0
1376359850.0,4.0,10399.998524,140.399980074,1.35,16777216.0,123032.8,0.0,1.1333333333333333,0.1333333333333333,0.0
1376360150.0,4.0,10399.998524,136.93331389933334,1.3166666666666669,16777216.0,111848.0,0.0,1.1333333333333333,0.3333333333333333,0.0
1376360750.0,4.0,10399.998524,157.73331094733334,1.5166666666666666,16777216.0,0.0,0.0,5.466666666666667,0.6,0.1333333333333333
1376361350.0,4.0,10399.998524,194.1333057813333,1.8666666666666665,16777216.0,167772.0,0.0,3.0,0.2666666666666666,0.6
1376361650.0,4.0,10399.998524,145.599979336,1.4,16777216.0,324359.2,0.0,1.2,0.4666666666666667,0.0
1376361950.0,4.0,10399.998524,142.13331316133332,1.3666666666666665,16777216.0,167772.0,0.0,1.2,0.2666666666666666,0.0
1376362250.0,4.0,10399.998524,152.53331168533333,1.4666666666666666,16777216.0,234880.8,0.0,11.0,0.7333333333333333,0.2666666666666666
1376362550.0,4.0,10399.998524,147.33331242333333,1.4166666666666663,16777216.0,167772.0,0.0,1.2666666666666666,0.2,0.0
1376362849.0,4.0,10399.998524,140.399980074,1.35,16777216.0,324359.2,0.0,1.0666666666666669,0.1333333333333333,0.0
1376363149.0,4.0,10399.998524,143.86664624866668,1.3833333333333335,16777216.0,257250.4,0.0,1.4,0.1333333333333333,0.0
1376363449.0,4.0,10399.998524,142.13331316133332,1.3666666666666665,16777216.0,0.0,0.0,1.4666666666666666,0.1333333333333333,0.0
1376363749.0,4.0,10399.998524,152.53331168533333,1.4666666666666666,16777216.0,0.0,0.0,1.7333333333333334,0.2,0.0
1376365250.0,4.0,10399.998524,138.6666469866667,1.3333333333333337,16777216.0,212511.2,0.0,1.5333333333333334,0.1333333333333333,0.0
1376365550.0,4.0,10399.998524,145.599979336,1.4,16777216.0,167772.0,0.0,1.1333333333333333,0.2,0.0
1376365850.0,4.0,10399.998524,199.33330504333333,1.9166666666666663,16777216.0,246065.6,0.0,1.1333333333333333,0.0,0.0
1376366150.0,4.0,10399.998524,188.9333065193333,1.8166666666666669,16777216.0,234880.8,0.0,1.2,0.2,0.0
1376366750.0,4.0,10399.998524,176.799974908,1.7,16777216.0,78293.6,0.0,1.2,0.2,0.0
1376367050.0,4.0,10399.998524,136.93331389933334,1.3166666666666669,16777216.0,0.0,0.0,0.9333333333333332,0.4,0.0
1376367350.0,4.0,10399.998524,147.33331242333333,1.4166666666666663,16777216.0,246065.6,0.0,1.4666666666666666,0.3333333333333333,0.0
1376367650.0,4.0,10399.998524,129.99998155,1.25,16777216.0,301989.6,0.0,3.8666666666666663,0.4,0.2
1376367950.0,4.0,10399.998524,138.6666469866667,1.3333333333333337,16777216.0,167772.0,0.0,1.5333333333333334,0.2,0.0
1376368250.0,4.0,10399.998524,142.13331316133332,1.3666666666666665,16777216.0,212511.2,0.0,1.4666666666666666,0.2,0.0
1376369150.0,4.0,10399.998524,159.46664403466667,1.5333333333333334,16777216.0,201326.4,0.0,1.4666666666666666,0.1333333333333333,0.0
1376369450.0,4.0,10399.998524,140.399980074,1.35,16777216.0,201326.4,0.0,1.2666666666666666,0.4666666666666667,0.0
1376369750.0,4.0,10399.998524,136.93331389933334,1.3166666666666669,16777216.0,100663.2,0.0,4.266666666666667,0.4,0.1333333333333333
1376370050.0,4.0,10399.998524,142.13331316133332,1.3666666666666665,16777216.0,246065.6,0.0,1.1333333333333333,0.1333333333333333,0.0
1376370350.0,4.0,10399.998524,147.33331242333333,1.4166666666666663,16777216.0,290804.8,0.0,2.8666666666666667,0.4,0.1333333333333333
1376370650.0,4.0,10399.998524,143.86664624866668,1.3833333333333335,16777216.0,212511.2,0.0,1.3333333333333333,0.1333333333333333,0.0
1376370950.0,4.0,10399.998524,143.86664624866668,1.3833333333333335,16777216.0,201326.4,0.0,1.8,1.0666666666666669,0.0
1376371250.0,4.0,10399.998524,143.86664624866668,1.3833333333333335,16777216.0,178956.8,0.0,1.0666666666666669,0.3333333333333333,0.0
1376371550.0,4.0,10399.998524,143.86664624866668,1.3833333333333335,16777216.0,78293.6,0.0,2.4,0.2,0.0
1376371850.0,4.0,10399.998524,144.85712229857145,1.3928571428571428,16777216.0,335544.0,0.0,5.928571428571429,0.3571428571428571,0.1428571428571428
1376372150.0,4.0,10399.998524,135.199980812,1.3,16777216.0,190141.6,0.0,3.2,0.3333333333333333,0.5333333333333333
1376373350.0,4.0,10399.998524,154.26664477266667,1.4833333333333334,16777216.0,413837.6,0.0,2.8,0.2,0.0
1376373951.0,4.0,10399.998524,175.06664182066666,1.6833333333333331,16777216.0,492131.2,0.0,4.533333333333333,0.5333333333333333,0.1333333333333333
1376374551.0,4.0,10399.998524,171.599975646,1.65,16777216.0,156587.2,0.0,1.4,0.2666666666666666,0.0
1376374851.0,4.0,10399.998524,175.06664182066666,1.6833333333333331,16777216.0,313174.4,0.0,1.2666666666666666,0.1333333333333333,0.0
1376375151.0,4.0,10399.998524,171.599975646,1.65,16777216.0,391468.0,0.0,1.4,0.2,0.0
1376375451.0,4.0,10399.998524,175.06664182066666,1.6833333333333331,16777216.0,44739.2,0.0,0.8666666666666667,0.5333333333333333,0.0
1376375751.0,4.0,10399.998524,183.7333072573333,1.7666666666666666,16777216.0,89478.4,0.0,10.066666666666666,0.5333333333333333,0.6666666666666666
1376376051.0,4.0,10399.998524,171.599975646,1.65,16777216.0,123032.8,0.0,1.8,0.3333333333333333,0.0
1376376351.0,4.0,10399.998524,152.53331168533333,1.4666666666666666,16777216.0,223696.0,0.0,1.4666666666666666,0.3333333333333333,0.0
1376376651.0,4.0,10399.998524,166.399976384,1.6,16777216.0,268435.2,0.0,1.9333333333333331,0.2666666666666666,0.0
1376376951.0,4.0,10399.998524,168.1333094713333,1.6166666666666665,16777216.0,167772.0,0.0,2.4,0.5333333333333333,0.1333333333333333
1376377251.0,4.0,10399.998524,175.06664182066666,1.6833333333333331,16777216.0,89478.4,0.0,1.4666666666666666,0.2666666666666666,0.0
1376377551.0,4.0,10399.998524,171.599975646,1.65,16777216.0,89478.4,0.0,1.4,0.2666666666666666,0.0
1376377851.0,4.0,10399.998524,159.46664403466667,1.5333333333333334,16777216.0,123032.8,0.0,1.6,0.4,0.0
1376389252.0,4.0,10399.998452,166.399975232,1.6,16777216.0,167772.0,0.0,1.4666666666666666,0.3333333333333333,0.0
1376389552.0,4.0,10399.998452,103.99998452,1.0,16777216.0,167772.0,0.0,4.4,0.4,0.1333333333333333
1376390452.0,4.0,10399.998452,98.799985294,0.95,16777216.0,301989.6,0.0,2.1333333333333333,0.6,0.1333333333333333
1376390752.0,4.0,10399.998452,100.53331836933334,0.9666666666666668,16777216.0,134217.6,0.0,5.2,0.6,0.1333333333333333
1376391052.0,4.0,10399.998452,98.799985294,0.95,16777216.0,44739.2,0.0,1.4,0.3333333333333333,0.0
1376391652.0,4.0,10399.998452,95.33331914333334,0.9166666666666669,16777216.0,134217.6,0.0,3.8,0.4,0.1333333333333333
1376391952.0,4.0,10399.998452,95.33331914333334,0.9166666666666669,16777216.0,100663.2,0.0,1.8,0.3333333333333333,0.0
1376392252.0,4.0,10399.998452,93.599986068,0.9,16777216.0,167772.0,0.0,1.6666666666666667,0.0666666666666666,0.0
1376392853.0,4.0,10399.998524,187.57140195071432,1.8035714285714288,16777216.0,167772.0,0.0,1.3846153846153846,0.4615384615384615,0.0
1376393153.0,4.0,10399.998524,103.99998524,1.0,16777216.0,145402.4,0.0,1.3333333333333333,0.4666666666666667,0.0
1376393453.0,4.0,10399.998524,97.06665289066666,0.9333333333333332,16777216.0,223696.0,0.0,1.3333333333333333,0.4,0.0
1376394053.0,4.0,10399.998524,97.06665289066666,0.9333333333333332,16777216.0,234880.8,0.0,1.1333333333333333,0.1333333333333333,0.0
1376394353.0,4.0,10399.998524,124.799982288,1.2,16777216.0,268435.2,0.0,8.266666666666667,0.8666666666666667,1.0
1376394953.0,4.0,10399.998524,105.73331832733332,1.0166666666666666,16777216.0,313174.4,0.0,1.5333333333333334,0.8666666666666667,0.0
1376395852.0,4.0,10399.998524,129.99998155,1.25,16777216.0,55924.0,0.0,5.466666666666667,1.0666666666666669,0.4666666666666667
1376396152.0,4.0,10399.998524,121.33331611333335,1.1666666666666667,16777216.0,167772.0,0.0,1.8,0.5333333333333333,0.0
1376396452.0,4.0,10399.998524,117.86664993866668,1.1333333333333333,16777216.0,257250.4,0.0,2.2,0.6666666666666666,0.1333333333333333
1376396752.0,4.0,10399.998524,133.4666477246667,1.2833333333333334,16777216.0,279620.0,0.0,10.866666666666667,1.1333333333333333,0.8
1376397052.0,4.0,10399.998524,119.599983026,1.15,16777216.0,123032.8,0.0,1.5333333333333334,0.4,0.0
1376397352.0,4.0,10399.998524,128.26664846266667,1.2333333333333334,16777216.0,201326.4,0.0,3.2666666666666666,0.2666666666666666,0.5333333333333333
1376397952.0,4.0,10399.998524,110.93331758933334,1.0666666666666669,16777216.0,257250.4,0.0,4.4,1.1333333333333333,0.4
1376398252.0,4.0,10399.998524,103.99998524,1.0,16777216.0,313174.4,0.0,1.6,0.6,0.0
1376398552.0,4.0,10399.998524,109.199984502,1.05,16777216.0,380283.2,0.0,1.1333333333333333,0.7333333333333333,0.0
1376399153.0,4.0,10399.998524,95.33331980333334,0.9166666666666669,16777216.0,89478.4,0.0,1.5333333333333334,0.8666666666666667,0.0
1376399453.0,4.0,10399.998524,95.33331980333334,0.9166666666666669,16777216.0,0.0,0.0,1.2,0.7333333333333333,0.0
1376400053.0,4.0,10399.998524,95.33331980333334,0.9166666666666669,16777216.0,100663.2,0.0,1.2666666666666666,0.0666666666666666,0.0
1376400353.0,4.0,10399.998524,105.73331832733332,1.0166666666666666,16777216.0,123032.8,0.0,2.466666666666667,0.8,0.4
1376428856.0,4.0,10399.998476,100.53331860133332,0.9666666666666668,16777216.0,22369.6,0.0,1.2,0.3333333333333333,0.0
1376429156.0,4.0,10399.998476,103.99998476,1.0,16777216.0,268435.2,0.0,1.8,0.2666666666666666,0.0
1376429456.0,4.0,10399.998476,100.53331860133332,0.9666666666666668,16777216.0,78293.6,0.0,1.3333333333333333,0.3333333333333333,0.0
1376429756.0,4.0,10399.998476,109.199983998,1.05,16777216.0,313174.4,0.0,2.8,0.2666666666666666,0.5333333333333333
1376431256.0,4.0,10399.998476,95.33331936333336,0.9166666666666669,16777216.0,156587.2,0.0,2.1333333333333333,0.4666666666666667,0.1333333333333333
1376431556.0,4.0,10399.998476,102.26665168066668,0.9833333333333332,16777216.0,190141.6,0.0,7.866666666666666,0.4666666666666667,0.0
1376431856.0,4.0,10399.998476,95.33331936333336,0.9166666666666669,16777216.0,257250.4,0.0,1.2666666666666666,0.2666666666666666,0.0
1376432156.0,4.0,10399.998476,97.06665244266664,0.9333333333333332,16777216.0,223696.0,0.0,1.1333333333333333,0.2666666666666666,0.0
1376432456.0,4.0,10399.998476,91.86665320466668,0.8833333333333333,16777216.0,111848.0,0.0,1.1333333333333333,0.1333333333333333,0.0
1376432756.0,4.0,10399.998476,95.33331936333336,0.9166666666666669,16777216.0,0.0,0.0,1.3333333333333333,0.4666666666666667,0.0
1376433656.0,4.0,10399.998476,91.86665320466668,0.8833333333333333,16777216.0,369098.4,0.0,1.8,0.2,0.0
1376433956.0,4.0,10399.998476,93.599986284,0.9,16777216.0,78293.6,0.0,1.2,0.2666666666666666,0.0
1376434256.0,4.0,10399.998476,93.599986284,0.9,16777216.0,0.0,0.0,1.6,0.2666666666666666,0.0
1376436956.0,4.0,10399.998452,186.3333055983333,1.7916666666666663,16777216.0,0.0,0.0,1.6,0.4,0.0
1376437256.0,4.0,10399.998452,150.799977554,1.45,16777216.0,268435.2,0.0,1.4666666666666666,0.3333333333333333,0.0
1376437856.0,4.0,10399.998524,110.93331758933334,1.0666666666666669,16777216.0,134217.6,0.0,1.3333333333333333,0.2666666666666666,0.0
1376438156.0,4.0,10399.998524,114.399983764,1.1,16777216.0,145402.4,0.0,1.4666666666666666,0.2666666666666666,0.0
1376439356.0,4.0,10399.998524,131.73331463733334,1.2666666666666666,16777216.0,436207.2,0.0,1.5333333333333334,0.4,0.0
1376439656.0,4.0,10399.998524,124.799982288,1.2,16777216.0,156587.2,0.0,1.5333333333333334,0.4,0.0
1376439956.0,4.0,10399.998524,128.26664846266667,1.2333333333333334,16777216.0,234880.8,0.0,5.6,0.8,0.1333333333333333
1376440557.0,4.0,10399.998524,136.93331389933334,1.3166666666666669,16777216.0,257250.4,0.0,2.933333333333333,0.4,0.5333333333333333
1376440857.0,4.0,10399.998524,126.53331537533334,1.2166666666666668,16777216.0,246065.6,0.0,1.3333333333333333,0.2,0.0
1376441157.0,4.0,10399.998524,124.799982288,1.2,16777216.0,134217.6,0.0,4.666666666666667,0.5333333333333333,0.1333333333333333
1376441457.0,4.0,10399.998524,119.599983026,1.15,16777216.0,100663.2,0.0,1.1333333333333333,0.2,0.0
1376441757.0,4.0,10399.998524,109.199984502,1.05,16777216.0,123032.8,0.0,2.333333333333333,0.4666666666666667,0.1333333333333333
1376442057.0,4.0,10399.998524,102.26665215266668,0.9833333333333332,16777216.0,67108.8,0.0,1.4666666666666666,0.2,0.0
